sample	chr	startpos	endpos	nMajor	nMinor
TCGA-EO-A3KX	1	61735	249224388	1	1
TCGA-EO-A3KX	2	12784	116499374	1	1
TCGA-EO-A3KX	2	116499874	116762029	2	1
TCGA-EO-A3KX	2	116767023	243089456	1	1
TCGA-EO-A3KX	3	60345	197896118	1	1
TCGA-EO-A3KX	4	12281	191027923	1	1
TCGA-EO-A3KX	5	15532	180790320	1	1
TCGA-EO-A3KX	6	149661	171051005	1	1
TCGA-EO-A3KX	7	43259	159127004	1	1
TCGA-EO-A3KX	8	31254	146298155	1	1
TCGA-EO-A3KX	9	46587	141091394	1	1
TCGA-EO-A3KX	10	72759	135506704	1	1
TCGA-EO-A3KX	11	198572	134944770	1	1
TCGA-EO-A3KX	12	150442	133778189	1	1
TCGA-EO-A3KX	13	19026949	115108397	1	1
TCGA-EO-A3KX	14	19002124	107285437	1	1
TCGA-EO-A3KX	15	20016328	102469040	1	1
TCGA-EO-A3KX	16	60777	90287535	1	1
TCGA-EO-A3KX	17	526	81049726	1	1
TCGA-EO-A3KX	18	48133	78015057	1	1
TCGA-EO-A3KX	19	90910	59097854	1	1
TCGA-EO-A3KX	20	61305	62956153	1	1
TCGA-EO-A3KX	21	10736871	48096957	1	1
TCGA-EO-A3KX	22	16052528	51234455	1	1
TCGA-EO-A3KX	X	168477	155233846	1	1
