sample	chr	startpos	endpos	nMajor	nMinor
TCGA-XF-A8HF	1	61735	168313434	2	1
TCGA-XF-A8HF	1	168313713	168500984	2	0
TCGA-XF-A8HF	1	168501453	234503369	2	1
TCGA-XF-A8HF	1	234510262	234694041	1	0
TCGA-XF-A8HF	1	234695188	249224388	2	1
TCGA-XF-A8HF	2	12784	127802742	3	1
TCGA-XF-A8HF	2	127805378	128254447	2	1
TCGA-XF-A8HF	2	128254815	243089456	3	1
TCGA-XF-A8HF	3	60345	69152460	3	2
TCGA-XF-A8HF	3	69152593	163204528	3	3
TCGA-XF-A8HF	3	163215818	164778083	4	1
TCGA-XF-A8HF	3	164778332	170300144	3	3
TCGA-XF-A8HF	3	170301398	171978452	5	2
TCGA-XF-A8HF	3	171978832	186796130	3	2
TCGA-XF-A8HF	3	186796904	197896118	3	3
TCGA-XF-A8HF	4	12281	57643948	2	1
TCGA-XF-A8HF	4	57649159	57786450	2	0
TCGA-XF-A8HF	4	57787000	92681477	2	1
TCGA-XF-A8HF	4	92681584	93402137	2	0
TCGA-XF-A8HF	4	93402493	130337808	2	1
TCGA-XF-A8HF	4	130340757	131667814	2	0
TCGA-XF-A8HF	4	131672560	154298803	2	1
TCGA-XF-A8HF	4	154299747	154646675	1	0
TCGA-XF-A8HF	4	154646994	191027923	2	1
TCGA-XF-A8HF	5	15532	2123985	2	2
TCGA-XF-A8HF	5	2125330	4318659	3	2
TCGA-XF-A8HF	5	4325295	18849384	2	2
TCGA-XF-A8HF	5	18849647	30437866	3	2
TCGA-XF-A8HF	5	30439428	31827425	2	2
TCGA-XF-A8HF	5	31840606	32131676	2	0
TCGA-XF-A8HF	5	32132027	46377327	2	2
TCGA-XF-A8HF	5	46381782	65099163	2	0
TCGA-XF-A8HF	5	65100962	65891542	0	0
TCGA-XF-A8HF	5	65894462	180790320	2	0
TCGA-XF-A8HF	6	149661	32719381	4	1
TCGA-XF-A8HF	6	32722754	101945722	3	1
TCGA-XF-A8HF	6	101958829	159555112	1	1
TCGA-XF-A8HF	6	159555926	159985712	1	0
TCGA-XF-A8HF	6	159985856	171051005	1	1
TCGA-XF-A8HF	7	43259	139550843	2	2
TCGA-XF-A8HF	7	139554077	139787480	1	0
TCGA-XF-A8HF	7	139790395	159127004	2	2
TCGA-XF-A8HF	8	31254	2576294	4	2
TCGA-XF-A8HF	8	2576610	5875308	5	2
TCGA-XF-A8HF	8	5875441	34226744	4	2
TCGA-XF-A8HF	8	34228341	34817581	2	1
TCGA-XF-A8HF	8	34819123	102849316	5	2
TCGA-XF-A8HF	8	102852289	102888378	4	0
TCGA-XF-A8HF	8	102888734	120200060	5	2
TCGA-XF-A8HF	8	120200702	129474228	4	2
TCGA-XF-A8HF	8	129474280	130702811	4	0
TCGA-XF-A8HF	8	130704368	146298155	4	2
TCGA-XF-A8HF	9	46587	9505609	3	2
TCGA-XF-A8HF	9	9511247	21589041	3	0
TCGA-XF-A8HF	9	21592386	22361811	0	0
TCGA-XF-A8HF	9	22364573	78909677	3	0
TCGA-XF-A8HF	9	78912083	79042077	1	0
TCGA-XF-A8HF	9	79044129	141091394	3	0
TCGA-XF-A8HF	10	72759	42525124	4	2
TCGA-XF-A8HF	10	42614436	44468786	2	0
TCGA-XF-A8HF	10	44471109	89180864	3	0
TCGA-XF-A8HF	10	89182615	90373845	0	0
TCGA-XF-A8HF	10	90374057	135506704	3	0
TCGA-XF-A8HF	11	198572	50769317	2	0
TCGA-XF-A8HF	11	51096372	67915693	2	2
TCGA-XF-A8HF	11	67917087	68405000	2	1
TCGA-XF-A8HF	11	68408004	75472610	5	2
TCGA-XF-A8HF	11	75475662	94171953	4	2
TCGA-XF-A8HF	11	94172227	94586152	2	2
TCGA-XF-A8HF	11	94588355	113563471	4	2
TCGA-XF-A8HF	11	113567027	114077753	2	2
TCGA-XF-A8HF	11	114077940	134944770	4	2
TCGA-XF-A8HF	12	150442	133778189	2	1
TCGA-XF-A8HF	13	19026949	56305694	3	2
TCGA-XF-A8HF	13	56309841	90629060	3	1
TCGA-XF-A8HF	13	90633423	90847590	1	1
TCGA-XF-A8HF	13	90851038	107613870	3	1
TCGA-XF-A8HF	13	107614023	115108397	3	2
TCGA-XF-A8HF	14	19002124	50789578	2	1
TCGA-XF-A8HF	14	50790700	50886039	2	0
TCGA-XF-A8HF	14	50890553	66522895	2	1
TCGA-XF-A8HF	14	66525336	68768809	1	0
TCGA-XF-A8HF	14	68769182	69287483	0	0
TCGA-XF-A8HF	14	69287591	98244663	3	0
TCGA-XF-A8HF	14	98245185	107285437	3	2
TCGA-XF-A8HF	15	20016328	76394813	2	1
TCGA-XF-A8HF	15	76395431	86757073	1	1
TCGA-XF-A8HF	15	86758375	86848236	1	0
TCGA-XF-A8HF	15	86848287	102469040	1	1
TCGA-XF-A8HF	16	60777	90287535	2	1
TCGA-XF-A8HF	17	526	25954947	2	1
TCGA-XF-A8HF	17	25957516	32054720	3	1
TCGA-XF-A8HF	17	32054930	32522411	2	1
TCGA-XF-A8HF	17	32522613	70853683	3	1
TCGA-XF-A8HF	17	70855714	81049726	4	1
TCGA-XF-A8HF	18	48133	15402408	3	1
TCGA-XF-A8HF	18	18529353	68100729	3	0
TCGA-XF-A8HF	18	68106151	70587905	0	0
TCGA-XF-A8HF	18	70590515	78015057	3	0
TCGA-XF-A8HF	19	90910	1077701	3	2
TCGA-XF-A8HF	19	1099701	3227102	2	0
TCGA-XF-A8HF	19	3233144	22023813	2	2
TCGA-XF-A8HF	19	22024004	22741555	2	1
TCGA-XF-A8HF	19	22742064	59097854	2	2
TCGA-XF-A8HF	20	61305	44602846	5	2
TCGA-XF-A8HF	20	44606041	44741498	5	0
TCGA-XF-A8HF	20	44742064	52733553	5	2
TCGA-XF-A8HF	20	52735014	54845505	6	2
TCGA-XF-A8HF	20	54848227	62956153	5	2
TCGA-XF-A8HF	21	10736871	48096957	2	2
TCGA-XF-A8HF	22	16052528	30940372	2	1
TCGA-XF-A8HF	22	30943026	31353825	2	0
TCGA-XF-A8HF	22	31355834	51234455	2	1
TCGA-XF-A8HF	X	168477	44236551	2	0
TCGA-XF-A8HF	X	44239686	45010946	0	0
TCGA-XF-A8HF	X	45021184	126604910	2	0
TCGA-XF-A8HF	X	126612912	140766962	1	0
TCGA-XF-A8HF	X	140774861	141047753	0	0
TCGA-XF-A8HF	X	141050748	155233846	1	0
