sample	chr	startpos	endpos	nMajor	nMinor
TCGA-HZ-7919	1	61735	249224388	1	1
TCGA-HZ-7919	2	12784	208602807	2	0
TCGA-HZ-7919	2	208606920	209712448	2	1
TCGA-HZ-7919	2	209716264	243089456	2	0
TCGA-HZ-7919	3	60345	197896118	1	1
TCGA-HZ-7919	4	12281	191027923	1	1
TCGA-HZ-7919	5	15532	180790320	1	1
TCGA-HZ-7919	6	149661	171051005	1	0
TCGA-HZ-7919	7	43259	159127004	1	1
TCGA-HZ-7919	8	31254	34730045	1	0
TCGA-HZ-7919	8	34730437	74191698	1	1
TCGA-HZ-7919	8	74195007	85454074	1	0
TCGA-HZ-7919	8	85455410	146298155	1	1
TCGA-HZ-7919	9	46587	16145377	1	1
TCGA-HZ-7919	9	16150309	21464974	1	0
TCGA-HZ-7919	9	21465117	25280385	0	0
TCGA-HZ-7919	9	25281227	29887126	1	0
TCGA-HZ-7919	9	29887201	141091394	1	1
TCGA-HZ-7919	10	72759	135506704	1	1
TCGA-HZ-7919	11	198572	134944770	1	1
TCGA-HZ-7919	12	150442	25071913	1	0
TCGA-HZ-7919	12	25073136	26015562	2	1
TCGA-HZ-7919	12	26016076	133778189	1	1
TCGA-HZ-7919	13	19026949	115108397	2	0
TCGA-HZ-7919	14	19002124	107285437	1	1
TCGA-HZ-7919	15	20016328	102469040	1	1
TCGA-HZ-7919	16	60777	7413393	2	0
TCGA-HZ-7919	16	7413535	16513638	2	1
TCGA-HZ-7919	16	16529591	20074603	2	0
TCGA-HZ-7919	16	20076495	26048209	2	1
TCGA-HZ-7919	16	26051293	90287535	2	0
TCGA-HZ-7919	17	526	19245009	1	0
TCGA-HZ-7919	17	19261220	53019154	1	1
TCGA-HZ-7919	17	53024240	81049726	1	0
TCGA-HZ-7919	18	48133	22539639	2	1
TCGA-HZ-7919	18	22542759	78015057	1	0
TCGA-HZ-7919	19	90910	59097854	1	1
TCGA-HZ-7919	20	61305	62956153	1	1
TCGA-HZ-7919	21	10736871	48096957	1	0
TCGA-HZ-7919	22	16052528	18961782	1	1
TCGA-HZ-7919	22	18963340	19909813	1	0
TCGA-HZ-7919	22	19909977	21806401	1	1
TCGA-HZ-7919	22	21809185	23384700	1	0
TCGA-HZ-7919	22	23389938	29192670	1	1
TCGA-HZ-7919	22	29203456	29846485	1	0
TCGA-HZ-7919	22	29847722	31621231	1	1
TCGA-HZ-7919	22	31621373	32135733	1	0
TCGA-HZ-7919	22	32138673	34134304	1	1
TCGA-HZ-7919	22	34135007	47195274	1	0
TCGA-HZ-7919	22	47195681	47753514	1	1
TCGA-HZ-7919	22	47753575	51234455	1	0
TCGA-HZ-7919	X	168477	155233846	1	1
