sample	chr	startpos	endpos	nMajor	nMinor
TCGA-2G-AAFJ	1	61735	249224388	2	1
TCGA-2G-AAFJ	2	12784	34454564	4	1
TCGA-2G-AAFJ	2	34455003	43532524	5	2
TCGA-2G-AAFJ	2	43538707	90269005	2	0
TCGA-2G-AAFJ	2	90274766	243089456	3	0
TCGA-2G-AAFJ	3	60345	50843181	2	1
TCGA-2G-AAFJ	3	50843516	93551545	3	1
TCGA-2G-AAFJ	3	93557881	106910936	6	1
TCGA-2G-AAFJ	3	106915822	197896118	1	1
TCGA-2G-AAFJ	4	12281	191027923	1	1
TCGA-2G-AAFJ	5	15532	46101857	1	1
TCGA-2G-AAFJ	5	46102691	180790320	2	0
TCGA-2G-AAFJ	6	149661	171051005	2	1
TCGA-2G-AAFJ	7	43259	84115910	2	2
TCGA-2G-AAFJ	7	84118199	84318996	2	1
TCGA-2G-AAFJ	7	84325780	101471243	2	2
TCGA-2G-AAFJ	7	101485479	159127004	2	1
TCGA-2G-AAFJ	8	31254	51026583	2	1
TCGA-2G-AAFJ	8	51027297	107789571	2	2
TCGA-2G-AAFJ	8	107789607	140284954	2	1
TCGA-2G-AAFJ	8	140286906	146298155	1	1
TCGA-2G-AAFJ	9	46587	47217176	2	0
TCGA-2G-AAFJ	9	65616971	141091394	3	0
TCGA-2G-AAFJ	10	72759	106299935	2	1
TCGA-2G-AAFJ	10	106300116	128941461	3	1
TCGA-2G-AAFJ	10	128942752	135506704	1	1
TCGA-2G-AAFJ	11	198572	134944770	1	1
TCGA-2G-AAFJ	12	150442	37872219	6	2
TCGA-2G-AAFJ	12	37874589	133778189	2	1
TCGA-2G-AAFJ	13	19026949	115108397	1	1
TCGA-2G-AAFJ	14	19002124	107285437	3	1
TCGA-2G-AAFJ	15	20016328	102469040	2	1
TCGA-2G-AAFJ	16	60777	90287535	1	1
TCGA-2G-AAFJ	17	526	63800410	2	1
TCGA-2G-AAFJ	17	63802471	67882899	2	2
TCGA-2G-AAFJ	17	67883553	81049726	2	1
TCGA-2G-AAFJ	18	48133	15402408	3	1
TCGA-2G-AAFJ	18	18529353	78015057	1	1
TCGA-2G-AAFJ	19	90910	59097854	1	1
TCGA-2G-AAFJ	20	61305	62956153	2	1
TCGA-2G-AAFJ	21	10736871	18820248	3	1
TCGA-2G-AAFJ	21	18820274	48096957	2	1
TCGA-2G-AAFJ	22	16052528	21008167	2	1
TCGA-2G-AAFJ	22	21008221	51234455	1	1
TCGA-2G-AAFJ	X	168477	2694240	2	1
TCGA-2G-AAFJ	X	2703391	154929498	2	0
TCGA-2G-AAFJ	X	154963439	155233846	2	1
