sample	chr	startpos	endpos	nMajor	nMinor
TCGA-Z6-AAPN	1	61735	17640150	2	1
TCGA-Z6-AAPN	1	17641103	21021283	4	1
TCGA-Z6-AAPN	1	21022115	30465387	1	0
TCGA-Z6-AAPN	1	30465656	32265973	4	1
TCGA-Z6-AAPN	1	32266026	33125379	1	0
TCGA-Z6-AAPN	1	33133929	95450208	2	1
TCGA-Z6-AAPN	1	95451926	96578814	5	1
TCGA-Z6-AAPN	1	96582418	99963376	2	2
TCGA-Z6-AAPN	1	99963687	103544585	5	1
TCGA-Z6-AAPN	1	103544765	121482979	2	1
TCGA-Z6-AAPN	1	144007049	174090616	3	2
TCGA-Z6-AAPN	1	174090899	249224388	2	1
TCGA-Z6-AAPN	2	12784	76174593	3	0
TCGA-Z6-AAPN	2	76183159	81329171	1	0
TCGA-Z6-AAPN	2	81330339	90237916	3	0
TCGA-Z6-AAPN	2	90240473	115236289	3	2
TCGA-Z6-AAPN	2	115241452	116978235	2	0
TCGA-Z6-AAPN	2	116980500	123272874	2	2
TCGA-Z6-AAPN	2	123276442	173867914	2	0
TCGA-Z6-AAPN	2	173868225	174488437	4	3
TCGA-Z6-AAPN	2	174490207	175583914	7	2
TCGA-Z6-AAPN	2	175583979	180830101	3	2
TCGA-Z6-AAPN	2	180830251	183799558	2	0
TCGA-Z6-AAPN	2	183800542	187079652	2	2
TCGA-Z6-AAPN	2	187084341	188764942	4	3
TCGA-Z6-AAPN	2	188768138	190281160	2	0
TCGA-Z6-AAPN	2	190281920	190655033	4	4
TCGA-Z6-AAPN	2	190657117	243089456	2	0
TCGA-Z6-AAPN	3	60345	3614418	4	0
TCGA-Z6-AAPN	3	3614887	3722909	1	0
TCGA-Z6-AAPN	3	3723840	4905423	4	0
TCGA-Z6-AAPN	3	4905742	77475131	2	0
TCGA-Z6-AAPN	3	77479116	90289924	1	0
TCGA-Z6-AAPN	3	90295798	197896118	2	1
TCGA-Z6-AAPN	4	12281	56777230	2	2
TCGA-Z6-AAPN	4	56778564	157299244	2	0
TCGA-Z6-AAPN	4	157299450	186555742	2	2
TCGA-Z6-AAPN	4	186556681	191027923	2	0
TCGA-Z6-AAPN	5	15532	1054831	9	2
TCGA-Z6-AAPN	5	1055879	1833627	17	2
TCGA-Z6-AAPN	5	1834277	8262668	2	0
TCGA-Z6-AAPN	5	8266267	8725964	14	2
TCGA-Z6-AAPN	5	8726151	9355161	5	2
TCGA-Z6-AAPN	5	9355287	11239333	14	2
TCGA-Z6-AAPN	5	11241085	11430458	4	0
TCGA-Z6-AAPN	5	11430815	12098871	9	0
TCGA-Z6-AAPN	5	12100089	13532695	25	0
TCGA-Z6-AAPN	5	13536409	13944492	31	0
TCGA-Z6-AAPN	5	13944512	18104376	19	0
TCGA-Z6-AAPN	5	18104764	22101322	8	0
TCGA-Z6-AAPN	5	22102927	26024405	8	2
TCGA-Z6-AAPN	5	26029825	51852573	2	2
TCGA-Z6-AAPN	5	51852586	65575132	2	0
TCGA-Z6-AAPN	5	65580706	70884502	3	2
TCGA-Z6-AAPN	5	70885035	82372605	2	0
TCGA-Z6-AAPN	5	82372995	88868733	2	1
TCGA-Z6-AAPN	5	88869137	93831255	4	1
TCGA-Z6-AAPN	5	93831868	106284051	2	1
TCGA-Z6-AAPN	5	106284332	127104503	1	1
TCGA-Z6-AAPN	5	127104574	127402074	11	1
