sample	chr	startpos	endpos	nMajor	nMinor
TCGA-DK-A2HX	1	61735	121482979	3	1
TCGA-DK-A2HX	1	144007049	155834027	12	0
TCGA-DK-A2HX	1	155834259	155844745	6	5
TCGA-DK-A2HX	1	155848789	249224388	2	1
TCGA-DK-A2HX	2	12784	95687835	2	1
TCGA-DK-A2HX	2	95692774	243089456	2	0
TCGA-DK-A2HX	3	60345	99686019	3	3
TCGA-DK-A2HX	3	99686665	110037614	4	3
TCGA-DK-A2HX	3	110037630	197896118	3	3
TCGA-DK-A2HX	4	12281	25489252	2	1
TCGA-DK-A2HX	4	25490128	52886028	3	2
TCGA-DK-A2HX	4	52886170	68752845	2	1
TCGA-DK-A2HX	4	68758167	70421601	3	2
TCGA-DK-A2HX	4	70421675	77413101	2	2
TCGA-DK-A2HX	4	77413179	78208841	7	2
TCGA-DK-A2HX	4	78209087	90045776	2	2
TCGA-DK-A2HX	4	90046338	95154686	3	2
TCGA-DK-A2HX	4	95157513	146833521	2	2
TCGA-DK-A2HX	4	146836799	149210464	6	2
TCGA-DK-A2HX	4	149212175	150741167	8	2
TCGA-DK-A2HX	4	150741301	153258749	4	2
TCGA-DK-A2HX	4	153259243	156322432	7	2
TCGA-DK-A2HX	4	156322896	159432446	10	2
TCGA-DK-A2HX	4	159432929	161983252	11	2
TCGA-DK-A2HX	4	161985811	164424350	8	2
TCGA-DK-A2HX	4	164427985	167106174	3	2
TCGA-DK-A2HX	4	167107023	191027923	2	2
TCGA-DK-A2HX	5	15532	163297762	3	1
TCGA-DK-A2HX	5	163297805	180790320	3	3
TCGA-DK-A2HX	6	149661	61973737	2	1
TCGA-DK-A2HX	6	61977499	67081578	2	2
TCGA-DK-A2HX	6	67082900	171051005	2	1
TCGA-DK-A2HX	7	43259	8123650	3	1
TCGA-DK-A2HX	7	8124052	8893927	4	3
TCGA-DK-A2HX	7	8894044	9812282	4	1
TCGA-DK-A2HX	7	9816022	10503566	4	3
TCGA-DK-A2HX	7	10503955	12601594	3	3
TCGA-DK-A2HX	7	12602435	16433692	3	1
TCGA-DK-A2HX	7	16434820	17035201	3	3
TCGA-DK-A2HX	7	17035350	34019893	3	1
TCGA-DK-A2HX	7	34022301	42811386	3	3
TCGA-DK-A2HX	7	42811567	47797466	3	1
TCGA-DK-A2HX	7	47798316	49100385	3	3
TCGA-DK-A2HX	7	49101938	51673406	3	1
TCGA-DK-A2HX	7	51673607	71126290	3	3
TCGA-DK-A2HX	7	71126498	90674492	4	3
TCGA-DK-A2HX	7	90675195	124672599	3	3
TCGA-DK-A2HX	7	124673373	146512560	4	3
TCGA-DK-A2HX	7	146513583	159127004	3	1
TCGA-DK-A2HX	8	31254	100120441	2	1
TCGA-DK-A2HX	8	100123452	110540189	4	1
TCGA-DK-A2HX	8	110540265	146298155	1	1
TCGA-DK-A2HX	9	46587	141091394	2	2
TCGA-DK-A2HX	10	72759	482169	15	1
TCGA-DK-A2HX	10	484159	1902639	7	1
TCGA-DK-A2HX	10	1902670	2490237	12	1
TCGA-DK-A2HX	10	2490790	10581844	18	0
TCGA-DK-A2HX	10	10582406	10861098	9	1
TCGA-DK-A2HX	10	10861263	16324037	17	0
TCGA-DK-A2HX	10	16324843	18690699	14	0
TCGA-DK-A2HX	10	18691123	19716826	9	1
TCGA-DK-A2HX	10	19719686	20669511	7	1
TCGA-DK-A2HX	10	20670574	28983708	1	1
TCGA-DK-A2HX	10	28986208	38258943	1	0
TCGA-DK-A2HX	10	38261279	39076221	8	1
TCGA-DK-A2HX	10	42433540	56093271	1	0
TCGA-DK-A2HX	10	56095172	58607872	1	1
TCGA-DK-A2HX	10	58607937	134971903	2	1
TCGA-DK-A2HX	10	134972183	135506704	3	1
TCGA-DK-A2HX	11	198572	50769317	1	1
TCGA-DK-A2HX	11	51096372	134944770	3	1
TCGA-DK-A2HX	12	150442	38781518	3	2
TCGA-DK-A2HX	12	38783937	133778189	2	2
TCGA-DK-A2HX	13	19026949	21447045	4	3
TCGA-DK-A2HX	13	21448259	51375211	3	0
TCGA-DK-A2HX	13	51375971	67467142	3	3
TCGA-DK-A2HX	13	67467507	69364561	5	3
TCGA-DK-A2HX	13	69364865	71168699	9	3
TCGA-DK-A2HX	13	71168800	76748033	11	3
TCGA-DK-A2HX	13	76749769	78665761	8	3
TCGA-DK-A2HX	13	78666116	80845377	7	3
TCGA-DK-A2HX	13	80845930	85570847	6	3
TCGA-DK-A2HX	13	85571238	110258385	4	4
TCGA-DK-A2HX	13	110258553	114916460	3	2
TCGA-DK-A2HX	13	114918084	115108397	4	4
TCGA-DK-A2HX	14	19002124	20525833	4	1
TCGA-DK-A2HX	14	20527290	107285437	2	2
TCGA-DK-A2HX	15	20016328	45451250	2	1
