sample	chr	startpos	endpos	nMajor	nMinor
TCGA-CN-A499	1	61735	225129285	1	1
TCGA-CN-A499	1	225137134	225780491	1	0
TCGA-CN-A499	1	225788252	249224388	1	1
TCGA-CN-A499	2	12784	243089456	1	1
TCGA-CN-A499	3	60345	45257947	1	1
TCGA-CN-A499	3	45259679	86457795	1	0
TCGA-CN-A499	3	86459263	97086878	1	1
TCGA-CN-A499	3	97087767	113586501	2	1
TCGA-CN-A499	3	113586514	197896118	3	1
TCGA-CN-A499	4	12281	191027923	1	1
TCGA-CN-A499	5	15532	180790320	1	1
TCGA-CN-A499	6	149661	34344951	2	0
TCGA-CN-A499	6	34350310	62037146	1	1
TCGA-CN-A499	6	62037559	64620311	2	0
TCGA-CN-A499	6	64623199	171051005	1	1
TCGA-CN-A499	7	43259	123895628	1	1
TCGA-CN-A499	7	123896415	159127004	1	0
TCGA-CN-A499	8	31254	146298155	1	1
TCGA-CN-A499	9	46587	141091394	2	1
TCGA-CN-A499	10	72759	75805953	1	1
TCGA-CN-A499	10	75815628	104421471	1	0
TCGA-CN-A499	10	104421901	127491165	1	1
TCGA-CN-A499	10	127495197	135506704	2	1
TCGA-CN-A499	11	198572	68906746	1	1
TCGA-CN-A499	11	68907002	68947705	5	2
TCGA-CN-A499	11	68955847	69623606	1	0
TCGA-CN-A499	11	69623641	79039788	1	1
TCGA-CN-A499	11	79041100	128020368	1	0
TCGA-CN-A499	11	128020417	134944770	1	1
TCGA-CN-A499	12	150442	133778189	1	1
TCGA-CN-A499	13	19026949	115108397	1	0
TCGA-CN-A499	14	19002124	45543918	2	0
TCGA-CN-A499	14	45547775	107285437	3	0
TCGA-CN-A499	15	20016328	102469040	1	1
TCGA-CN-A499	16	60777	90287535	1	1
TCGA-CN-A499	17	526	80611005	1	1
TCGA-CN-A499	17	80617016	81049726	2	0
TCGA-CN-A499	18	48133	10584478	1	1
TCGA-CN-A499	18	10585538	11230238	0	0
TCGA-CN-A499	18	11234004	78015057	1	1
TCGA-CN-A499	19	90910	7701258	1	0
TCGA-CN-A499	19	7703211	59097854	1	1
TCGA-CN-A499	20	61305	62956153	1	1
TCGA-CN-A499	21	10736871	48096957	1	0
TCGA-CN-A499	22	16052528	51234455	1	1
TCGA-CN-A499	X	168477	155233846	2	1
