sample	chr	startpos	endpos	nMajor	nMinor
TCGA-CV-7435-b	1	61735	104381295	2	2
TCGA-CV-7435-b	1	104388744	121482979	2	0
TCGA-CV-7435-b	1	144007049	249224388	2	2
TCGA-CV-7435-b	2	12784	243089456	2	2
TCGA-CV-7435-b	3	60345	3866060	2	0
TCGA-CV-7435-b	3	3869513	4115113	0	0
TCGA-CV-7435-b	3	4121223	90418659	2	0
TCGA-CV-7435-b	3	90425029	153291567	2	2
TCGA-CV-7435-b	3	153292676	153617557	2	0
TCGA-CV-7435-b	3	153622217	158485406	2	2
TCGA-CV-7435-b	3	158488087	164717397	4	2
TCGA-CV-7435-b	3	164720150	197896118	6	2
TCGA-CV-7435-b	4	12281	69946092	2	0
TCGA-CV-7435-b	4	69950291	191027923	3	0
TCGA-CV-7435-b	5	15532	12533671	6	0
TCGA-CV-7435-b	5	12534252	12616793	1	0
TCGA-CV-7435-b	5	12619289	12638088	0	0
TCGA-CV-7435-b	5	12640225	12870215	1	0
TCGA-CV-7435-b	5	12885681	21518740	6	1
TCGA-CV-7435-b	5	21519186	29314310	5	1
TCGA-CV-7435-b	5	29314944	50372614	2	0
TCGA-CV-7435-b	5	50372657	112796598	2	1
TCGA-CV-7435-b	5	112797737	113131580	6	1
TCGA-CV-7435-b	5	113139280	116120461	4	1
TCGA-CV-7435-b	5	116121034	131623408	1	0
TCGA-CV-7435-b	5	131625169	180790320	2	0
TCGA-CV-7435-b	6	149661	171051005	3	1
TCGA-CV-7435-b	7	43259	38294101	2	2
TCGA-CV-7435-b	7	38294996	38404387	6	5
TCGA-CV-7435-b	7	38404971	109453819	2	2
TCGA-CV-7435-b	7	109453858	158395372	2	0
TCGA-CV-7435-b	7	158397458	159127004	4	0
TCGA-CV-7435-b	8	31254	46994851	2	2
TCGA-CV-7435-b	8	47000875	113322361	2	0
TCGA-CV-7435-b	8	113323089	146298155	2	2
TCGA-CV-7435-b	9	46587	141091394	2	0
TCGA-CV-7435-b	10	72759	135506704	2	2
TCGA-CV-7435-b	11	198572	24585333	2	1
TCGA-CV-7435-b	11	24585628	24823763	1	0
TCGA-CV-7435-b	11	24830238	68261227	2	1
TCGA-CV-7435-b	11	68265773	69318091	9	2
TCGA-CV-7435-b	11	69318194	70639849	20	1
TCGA-CV-7435-b	11	70642820	70678440	9	0
TCGA-CV-7435-b	11	70678742	70696254	14	1
TCGA-CV-7435-b	11	70696837	72536247	5	2
TCGA-CV-7435-b	11	72542267	78868579	2	1
TCGA-CV-7435-b	11	78869070	79099215	2	0
TCGA-CV-7435-b	11	79100003	134944770	2	1
TCGA-CV-7435-b	12	150442	17719109	3	2
TCGA-CV-7435-b	12	17721094	18317052	12	2
TCGA-CV-7435-b	12	18319038	19273967	17	2
TCGA-CV-7435-b	12	19277435	19475592	5	2
TCGA-CV-7435-b	12	19479203	24030849	16	2
TCGA-CV-7435-b	12	24031006	28956324	12	2
TCGA-CV-7435-b	12	28960681	33495839	11	2
TCGA-CV-7435-b	12	33498673	34854498	9	2
TCGA-CV-7435-b	12	37857751	133778189	2	1
TCGA-CV-7435-b	13	19026949	40705939	2	0
TCGA-CV-7435-b	13	40706394	41068065	4	0
TCGA-CV-7435-b	13	41068317	115108397	2	0
TCGA-CV-7435-b	14	19002124	22408760	2	1
TCGA-CV-7435-b	14	22408804	22594477	3	3
TCGA-CV-7435-b	14	22598376	22978098	5	4
TCGA-CV-7435-b	14	22978335	107285437	2	1
TCGA-CV-7435-b	15	20016328	102469040	2	1
TCGA-CV-7435-b	16	60777	90287535	2	2
TCGA-CV-7435-b	17	526	180832	2	0
TCGA-CV-7435-b	17	181082	4252830	4	0
TCGA-CV-7435-b	17	4258126	22227075	2	0
TCGA-CV-7435-b	17	22227741	81049726	2	2
TCGA-CV-7435-b	18	48133	421453	3	1
TCGA-CV-7435-b	18	421524	1099333	5	1
TCGA-CV-7435-b	18	1099406	1921138	3	1
TCGA-CV-7435-b	18	1921369	4275402	5	1
TCGA-CV-7435-b	18	4275455	8392719	3	1
TCGA-CV-7435-b	18	8392750	10848797	5	1
TCGA-CV-7435-b	18	10849597	11425990	3	1
TCGA-CV-7435-b	18	11426292	13999552	4	1
TCGA-CV-7435-b	18	13999915	55885505	2	1
TCGA-CV-7435-b	18	55887990	78015057	1	0
TCGA-CV-7435-b	19	90910	2241952	2	0
TCGA-CV-7435-b	19	2242829	32300098	2	2
TCGA-CV-7435-b	19	32306523	59097854	4	2
TCGA-CV-7435-b	20	61305	15650372	3	1
TCGA-CV-7435-b	20	15651436	62956153	2	1
TCGA-CV-7435-b	21	10736871	22129563	3	1
TCGA-CV-7435-b	21	22129841	23417545	3	0
TCGA-CV-7435-b	21	23420932	25945326	0	0
TCGA-CV-7435-b	21	25950881	48096957	2	0
TCGA-CV-7435-b	22	16052528	51234455	2	2
TCGA-CV-7435-b	X	168477	82713034	2	2
TCGA-CV-7435-b	X	82713054	155233846	2	0
