sample	chr	startpos	endpos	nMajor	nMinor
TCGA-NQ-A638	1	61735	28729293	2	0
TCGA-NQ-A638	1	28729564	72788696	2	1
TCGA-NQ-A638	1	72788725	73206702	1	0
TCGA-NQ-A638	1	73209052	249224388	2	1
TCGA-NQ-A638	2	12784	14059424	2	1
TCGA-NQ-A638	2	14059586	14710487	3	1
TCGA-NQ-A638	2	14712421	243089456	2	1
TCGA-NQ-A638	3	60345	197896118	2	1
TCGA-NQ-A638	4	12281	109055951	1	1
TCGA-NQ-A638	4	109056791	162433311	2	1
TCGA-NQ-A638	4	162433340	169511557	1	1
TCGA-NQ-A638	4	169511811	191027923	2	1
TCGA-NQ-A638	5	15532	33638872	2	2
TCGA-NQ-A638	5	33639682	33729861	2	1
TCGA-NQ-A638	5	33731503	56581189	2	2
TCGA-NQ-A638	5	56586227	180790320	2	1
TCGA-NQ-A638	6	149661	40220106	2	0
TCGA-NQ-A638	6	40221026	63518534	2	1
TCGA-NQ-A638	6	63521604	171051005	1	1
TCGA-NQ-A638	7	43259	62080741	2	2
TCGA-NQ-A638	7	62103378	159127004	2	1
TCGA-NQ-A638	8	31254	146298155	2	1
TCGA-NQ-A638	9	46587	14980331	1	0
TCGA-NQ-A638	9	14980653	20213630	2	0
TCGA-NQ-A638	9	20214739	27172122	0	0
TCGA-NQ-A638	9	27172125	27810526	1	0
TCGA-NQ-A638	9	27810651	29866026	0	0
TCGA-NQ-A638	9	29866360	29986232	2	0
TCGA-NQ-A638	9	29990455	32359091	0	0
TCGA-NQ-A638	9	32359191	32597871	2	0
TCGA-NQ-A638	9	32607023	32821420	0	0
TCGA-NQ-A638	9	32825338	141091394	2	0
TCGA-NQ-A638	10	72759	42782884	2	0
TCGA-NQ-A638	10	42783494	83593535	2	1
TCGA-NQ-A638	10	83593637	84033986	2	0
TCGA-NQ-A638	10	84034620	84111623	1	1
TCGA-NQ-A638	10	84112020	94607689	2	2
TCGA-NQ-A638	10	94609515	121591543	2	0
TCGA-NQ-A638	10	121591982	135506704	2	2
TCGA-NQ-A638	11	198572	89636197	2	2
TCGA-NQ-A638	11	89656239	133170633	2	0
TCGA-NQ-A638	11	133171284	134944770	2	2
TCGA-NQ-A638	12	150442	133778189	2	1
TCGA-NQ-A638	13	19026949	115108397	2	1
TCGA-NQ-A638	14	19002124	22487370	1	0
TCGA-NQ-A638	14	22487698	107285437	1	1
TCGA-NQ-A638	15	20016328	49928152	2	0
TCGA-NQ-A638	15	49928844	86385737	2	2
TCGA-NQ-A638	15	86386197	86591847	2	0
TCGA-NQ-A638	15	86591871	102469040	2	1
TCGA-NQ-A638	16	60777	7620545	2	2
TCGA-NQ-A638	16	7620560	7699337	2	0
TCGA-NQ-A638	16	7700613	22726235	2	2
TCGA-NQ-A638	16	22730354	35283226	2	1
TCGA-NQ-A638	16	46463782	90287535	1	1
TCGA-NQ-A638	17	526	41599667	2	1
TCGA-NQ-A638	17	41601026	80648857	2	2
TCGA-NQ-A638	17	80649232	81049726	3	0
TCGA-NQ-A638	18	48133	62307066	2	1
TCGA-NQ-A638	18	62307715	62498942	2	0
TCGA-NQ-A638	18	62499687	78015057	2	1
TCGA-NQ-A638	19	90910	59097854	2	2
TCGA-NQ-A638	20	61305	62956153	2	1
TCGA-NQ-A638	21	10736871	48096957	2	1
TCGA-NQ-A638	22	16052528	29364909	1	0
TCGA-NQ-A638	22	29365053	51234455	2	0
TCGA-NQ-A638	X	168477	2694240	2	1
TCGA-NQ-A638	X	2703391	155233846	1	0
