sample	chr	startpos	endpos	nMajor	nMinor
TCGA-CC-A7II	1	61735	72746567	3	2
TCGA-CC-A7II	1	72746581	96944830	3	3
TCGA-CC-A7II	1	96947246	223474942	3	2
TCGA-CC-A7II	1	223475159	237997087	2	2
TCGA-CC-A7II	1	237997254	241016598	3	2
TCGA-CC-A7II	1	241016693	249224388	2	2
TCGA-CC-A7II	2	12784	79626230	2	1
TCGA-CC-A7II	2	79626430	79715879	2	0
TCGA-CC-A7II	2	79715914	116255548	2	1
TCGA-CC-A7II	2	116256062	118272345	2	2
TCGA-CC-A7II	2	118272407	187339119	2	1
TCGA-CC-A7II	2	187339126	191448482	2	2
TCGA-CC-A7II	2	191453339	191953864	5	2
TCGA-CC-A7II	2	191954047	208379789	2	2
TCGA-CC-A7II	2	208382602	208996263	4	2
TCGA-CC-A7II	2	208996761	243089456	2	2
TCGA-CC-A7II	3	60345	197896118	2	2
TCGA-CC-A7II	4	12281	173669932	2	1
TCGA-CC-A7II	4	173679871	191027923	1	0
TCGA-CC-A7II	5	15532	2611241	4	2
TCGA-CC-A7II	5	2611996	5282051	5	2
TCGA-CC-A7II	5	5282167	17286897	4	2
TCGA-CC-A7II	5	17290759	31115205	5	2
TCGA-CC-A7II	5	31115744	49824053	4	2
TCGA-CC-A7II	5	49825365	163351263	2	2
TCGA-CC-A7II	5	163352100	167230004	3	2
TCGA-CC-A7II	5	167230303	180790320	2	2
TCGA-CC-A7II	6	149661	138420501	3	2
TCGA-CC-A7II	6	138420573	148630944	3	3
TCGA-CC-A7II	6	148632651	171051005	3	2
TCGA-CC-A7II	7	43259	51561203	2	2
TCGA-CC-A7II	7	51561537	54451794	3	2
TCGA-CC-A7II	7	54454739	78461811	2	2
TCGA-CC-A7II	7	78461880	80974197	3	2
TCGA-CC-A7II	7	80978876	90965557	2	2
TCGA-CC-A7II	7	90966336	96983785	5	2
TCGA-CC-A7II	7	96985788	133237167	4	2
TCGA-CC-A7II	7	133238601	133760790	2	2
TCGA-CC-A7II	7	133764299	144452944	4	2
TCGA-CC-A7II	7	144454557	147511618	5	2
TCGA-CC-A7II	7	147511889	159127004	4	2
TCGA-CC-A7II	8	31254	2531615	2	2
TCGA-CC-A7II	8	2532140	5460278	3	2
TCGA-CC-A7II	8	5460340	13462286	2	2
TCGA-CC-A7II	8	13463024	17513001	3	2
TCGA-CC-A7II	8	17515945	17993163	5	2
TCGA-CC-A7II	8	17994350	21201775	2	2
TCGA-CC-A7II	8	21205759	22431588	34	1
TCGA-CC-A7II	8	22441533	26732180	2	2
TCGA-CC-A7II	8	26741668	26850759	32	9
TCGA-CC-A7II	8	26851831	31915868	2	2
TCGA-CC-A7II	8	31919211	33619657	41	1
TCGA-CC-A7II	8	33628306	36755228	17	2
TCGA-CC-A7II	8	36760272	42979990	14	2
TCGA-CC-A7II	8	42983165	99416002	5	2
TCGA-CC-A7II	8	99418866	123513368	15	2
TCGA-CC-A7II	8	123515893	142040819	14	2
TCGA-CC-A7II	8	142041700	146298155	12	1
TCGA-CC-A7II	9	46587	7793263	3	3
TCGA-CC-A7II	9	7795610	32503166	4	3
TCGA-CC-A7II	9	32503440	47217176	3	3
TCGA-CC-A7II	9	65616971	82596940	4	3
TCGA-CC-A7II	9	82597404	85808730	4	4
TCGA-CC-A7II	9	85808790	121127354	3	3
TCGA-CC-A7II	9	121127502	122305962	4	3
TCGA-CC-A7II	9	122306551	141091394	3	3
TCGA-CC-A7II	10	72759	135506704	2	2
TCGA-CC-A7II	11	198572	19770987	4	2
TCGA-CC-A7II	11	19772070	19907932	4	0
TCGA-CC-A7II	11	19908729	30156959	5	2
TCGA-CC-A7II	11	30162549	36270148	4	2
TCGA-CC-A7II	11	36271066	42745494	5	2
TCGA-CC-A7II	11	42745534	134944770	4	2
TCGA-CC-A7II	12	150442	133778189	3	2
TCGA-CC-A7II	13	19026949	92905537	2	2
