sample	chr	startpos	endpos	nMajor	nMinor
TCGA-MZ-A7D7	1	61735	50879766	2	0
TCGA-MZ-A7D7	1	50897960	51468754	0	0
TCGA-MZ-A7D7	1	51475601	121482979	2	0
TCGA-MZ-A7D7	1	144007049	249224388	1	0
TCGA-MZ-A7D7	2	12784	82079762	1	1
TCGA-MZ-A7D7	2	82079857	95580742	2	1
TCGA-MZ-A7D7	2	95580865	138881206	1	1
TCGA-MZ-A7D7	2	138881355	139247765	1	0
TCGA-MZ-A7D7	2	139256384	141307674	1	1
TCGA-MZ-A7D7	2	141307734	142646459	1	0
TCGA-MZ-A7D7	2	142646622	166800609	1	1
TCGA-MZ-A7D7	2	166801108	167607042	2	1
TCGA-MZ-A7D7	2	167607419	181275235	1	1
TCGA-MZ-A7D7	2	181275977	243089456	1	0
TCGA-MZ-A7D7	3	60345	20384937	1	0
TCGA-MZ-A7D7	3	20386960	20617984	0	0
TCGA-MZ-A7D7	3	20618723	90502862	1	0
TCGA-MZ-A7D7	3	93519478	116964196	2	1
TCGA-MZ-A7D7	3	116966977	151535422	2	0
TCGA-MZ-A7D7	3	151535552	159509531	2	1
TCGA-MZ-A7D7	3	159509568	160057056	2	0
TCGA-MZ-A7D7	3	160060024	174131077	2	1
TCGA-MZ-A7D7	3	174131275	174566565	2	0
TCGA-MZ-A7D7	3	174569447	189753163	2	1
TCGA-MZ-A7D7	3	189753707	189834606	1	0
TCGA-MZ-A7D7	3	189834639	197896118	2	1
TCGA-MZ-A7D7	4	12281	43136233	1	0
TCGA-MZ-A7D7	4	43138561	43769135	1	1
TCGA-MZ-A7D7	4	43771469	52770417	1	0
TCGA-MZ-A7D7	4	52770545	56311715	1	1
TCGA-MZ-A7D7	4	56313736	57290080	2	1
TCGA-MZ-A7D7	4	57296327	61254066	1	1
TCGA-MZ-A7D7	4	61255838	65446179	1	0
TCGA-MZ-A7D7	4	65451606	66292315	2	1
TCGA-MZ-A7D7	4	66295548	67213473	1	1
TCGA-MZ-A7D7	4	67214307	69218152	3	1
TCGA-MZ-A7D7	4	69220383	72807103	2	1
TCGA-MZ-A7D7	4	72811322	78073483	3	1
TCGA-MZ-A7D7	4	78073655	90132768	2	1
TCGA-MZ-A7D7	4	90135929	90439033	1	1
TCGA-MZ-A7D7	4	90441186	191027923	1	0
TCGA-MZ-A7D7	5	15532	30907892	2	2
TCGA-MZ-A7D7	5	30907959	32300028	2	1
TCGA-MZ-A7D7	5	32303380	44362769	3	1
TCGA-MZ-A7D7	5	44364007	46382652	2	1
TCGA-MZ-A7D7	5	46383335	180790320	1	0
TCGA-MZ-A7D7	6	149661	11712988	1	0
TCGA-MZ-A7D7	6	11715150	11947955	3	1
TCGA-MZ-A7D7	6	11951289	99128244	1	0
TCGA-MZ-A7D7	6	99129491	127264615	1	1
TCGA-MZ-A7D7	6	127268497	171051005	1	0
TCGA-MZ-A7D7	7	43259	30687928	2	1
TCGA-MZ-A7D7	7	30688457	89500012	1	1
TCGA-MZ-A7D7	7	89500584	89673676	1	0
TCGA-MZ-A7D7	7	89675824	90256131	1	1
TCGA-MZ-A7D7	7	90260543	90501116	1	0
TCGA-MZ-A7D7	7	90508859	159127004	1	1
TCGA-MZ-A7D7	8	31254	4121520	2	0
TCGA-MZ-A7D7	8	4121539	36482123	1	0
TCGA-MZ-A7D7	8	36485855	39877909	2	1
TCGA-MZ-A7D7	8	39881093	40677516	1	0
TCGA-MZ-A7D7	8	40679013	47454063	1	1
TCGA-MZ-A7D7	8	47458382	146298155	2	1
TCGA-MZ-A7D7	9	46587	74609313	1	0
TCGA-MZ-A7D7	9	74618197	141091394	2	0
TCGA-MZ-A7D7	10	72759	34651987	1	1
TCGA-MZ-A7D7	10	34654090	35095832	1	0
TCGA-MZ-A7D7	10	35097326	64066880	1	1
TCGA-MZ-A7D7	10	64069073	64559277	2	1
TCGA-MZ-A7D7	10	64560878	135506704	1	0
TCGA-MZ-A7D7	11	198572	1106020	1	1
TCGA-MZ-A7D7	11	1107989	13036875	1	0
TCGA-MZ-A7D7	11	13044799	17187506	2	1
TCGA-MZ-A7D7	11	17198388	35123051	1	0
TCGA-MZ-A7D7	11	35124040	68892808	1	1
TCGA-MZ-A7D7	11	68895832	70882388	4	1
TCGA-MZ-A7D7	11	70883193	71277494	2	1
TCGA-MZ-A7D7	11	71277826	76831441	1	1
TCGA-MZ-A7D7	11	76831622	134944770	1	0
TCGA-MZ-A7D7	12	150442	1878376	2	0
TCGA-MZ-A7D7	12	1878392	2553543	1	0
TCGA-MZ-A7D7	12	2553988	34854498	2	0
TCGA-MZ-A7D7	12	37857751	64529707	1	0
TCGA-MZ-A7D7	12	64531856	90986734	1	1
TCGA-MZ-A7D7	12	90987227	126882582	1	0
TCGA-MZ-A7D7	12	126884415	133778189	1	1
TCGA-MZ-A7D7	13	19026949	65090801	1	0
TCGA-MZ-A7D7	13	65092589	65604133	2	1
TCGA-MZ-A7D7	13	65604381	71793157	1	1
TCGA-MZ-A7D7	13	71797919	115108397	1	0
TCGA-MZ-A7D7	14	19002124	107285437	1	1
TCGA-MZ-A7D7	15	20016328	102469040	1	1
TCGA-MZ-A7D7	16	60777	28839166	1	0
TCGA-MZ-A7D7	16	28840441	79059000	1	1
TCGA-MZ-A7D7	16	79059126	90287535	1	0
TCGA-MZ-A7D7	17	526	16820224	3	0
TCGA-MZ-A7D7	17	16824267	18278517	4	0
TCGA-MZ-A7D7	17	18278531	22217402	3	0
TCGA-MZ-A7D7	17	22217680	49989832	1	1
TCGA-MZ-A7D7	17	49991180	71370597	1	0
TCGA-MZ-A7D7	17	71371012	71545850	0	0
TCGA-MZ-A7D7	17	71546716	81049726	1	0
TCGA-MZ-A7D7	18	48133	3327801	2	1
TCGA-MZ-A7D7	18	3328493	34752427	1	1
TCGA-MZ-A7D7	18	34753053	44134163	1	0
TCGA-MZ-A7D7	18	44134178	78015057	1	1
TCGA-MZ-A7D7	19	90910	3412057	1	0
TCGA-MZ-A7D7	19	3412607	21436825	1	1
TCGA-MZ-A7D7	19	21437156	21587629	4	1
TCGA-MZ-A7D7	19	21592496	24461655	1	0
TCGA-MZ-A7D7	19	24462409	59097854	1	1
TCGA-MZ-A7D7	20	61305	29998985	1	1
TCGA-MZ-A7D7	20	30000888	31132774	2	1
TCGA-MZ-A7D7	20	31135112	36663065	3	1
TCGA-MZ-A7D7	20	36665710	38822281	4	1
TCGA-MZ-A7D7	20	38826357	40100532	1	0
TCGA-MZ-A7D7	20	40101647	62956153	1	1
TCGA-MZ-A7D7	21	10736871	48096957	1	0
TCGA-MZ-A7D7	22	16052528	51234455	1	1
TCGA-MZ-A7D7	X	168477	155233846	1	0
