sample	chr	startpos	endpos	nMajor	nMinor
TCGA-SY-A9G5	1	61735	29632400	2	1
TCGA-SY-A9G5	1	29632600	66173859	2	2
TCGA-SY-A9G5	1	66173880	66634869	2	0
TCGA-SY-A9G5	1	66635260	249224388	2	2
TCGA-SY-A9G5	2	12784	34047126	2	2
TCGA-SY-A9G5	2	34048047	36552636	3	2
TCGA-SY-A9G5	2	36553100	114023929	2	2
TCGA-SY-A9G5	2	114024846	117248670	3	2
TCGA-SY-A9G5	2	117249087	168964711	2	2
TCGA-SY-A9G5	2	168965291	176308811	2	1
TCGA-SY-A9G5	2	176310534	176552298	3	0
TCGA-SY-A9G5	2	176552756	178451600	4	0
TCGA-SY-A9G5	2	178452328	225043038	3	0
TCGA-SY-A9G5	2	225044061	225517982	1	0
TCGA-SY-A9G5	2	225522566	238882930	3	0
TCGA-SY-A9G5	2	238884171	239926046	2	0
TCGA-SY-A9G5	2	239926607	243089456	3	0
TCGA-SY-A9G5	3	60345	2979471	4	0
TCGA-SY-A9G5	3	2979708	6194027	2	0
TCGA-SY-A9G5	3	6198319	12922767	3	0
TCGA-SY-A9G5	3	12925190	88581207	2	1
TCGA-SY-A9G5	3	88582682	141352189	2	2
TCGA-SY-A9G5	3	141352382	142263812	2	1
TCGA-SY-A9G5	3	142263858	146787448	3	2
TCGA-SY-A9G5	3	146789219	163526658	2	2
TCGA-SY-A9G5	3	163527155	167102001	3	2
TCGA-SY-A9G5	3	167102124	178914629	2	2
TCGA-SY-A9G5	3	178914651	180578829	2	0
TCGA-SY-A9G5	3	180584320	187199092	2	2
TCGA-SY-A9G5	3	187202594	192759431	3	2
TCGA-SY-A9G5	3	192759457	197896118	2	2
TCGA-SY-A9G5	4	12281	10145337	2	1
TCGA-SY-A9G5	4	10145568	13073411	2	2
TCGA-SY-A9G5	4	13073618	57398107	2	1
TCGA-SY-A9G5	4	57400617	64616939	1	1
TCGA-SY-A9G5	4	64618200	70414831	2	1
TCGA-SY-A9G5	4	70414871	72608792	3	2
TCGA-SY-A9G5	4	72609094	91518398	2	1
TCGA-SY-A9G5	4	91518908	91904116	1	0
TCGA-SY-A9G5	4	91907175	116723957	2	1
TCGA-SY-A9G5	4	116726396	118460183	3	2
TCGA-SY-A9G5	4	118463396	191027923	2	1
TCGA-SY-A9G5	5	15532	1938626	2	1
TCGA-SY-A9G5	5	1939170	17748073	2	2
TCGA-SY-A9G5	5	17756201	29935020	3	2
TCGA-SY-A9G5	5	29935156	50607897	2	2
