sample	chr	startpos	endpos	nMajor	nMinor
TCGA-AL-A5DJ	1	61735	44766588	3	0
TCGA-AL-A5DJ	1	44767790	105055075	3	3
TCGA-AL-A5DJ	1	105055174	107667590	5	4
TCGA-AL-A5DJ	1	107671333	108606575	4	0
TCGA-AL-A5DJ	1	108609836	111309530	4	4
TCGA-AL-A5DJ	1	111309830	121130963	4	3
TCGA-AL-A5DJ	1	121155528	121482979	4	0
TCGA-AL-A5DJ	1	144007049	249224388	4	4
TCGA-AL-A5DJ	2	12784	243089456	3	3
TCGA-AL-A5DJ	3	60345	111421705	3	3
TCGA-AL-A5DJ	3	111421805	112130619	4	0
TCGA-AL-A5DJ	3	112132202	130911572	3	3
TCGA-AL-A5DJ	3	130919673	137962719	2	0
TCGA-AL-A5DJ	3	137964620	197896118	3	3
TCGA-AL-A5DJ	4	12281	40779968	2	2
TCGA-AL-A5DJ	4	40780364	40908139	1	0
TCGA-AL-A5DJ	4	40908602	191027923	2	2
TCGA-AL-A5DJ	5	15532	60583560	3	3
TCGA-AL-A5DJ	5	60589739	63579713	2	0
TCGA-AL-A5DJ	5	63588260	97511146	3	3
TCGA-AL-A5DJ	5	97511377	123257782	2	2
TCGA-AL-A5DJ	5	123259381	123806095	2	0
TCGA-AL-A5DJ	5	123808543	180790320	2	2
TCGA-AL-A5DJ	6	149661	3455046	7	0
TCGA-AL-A5DJ	6	3455701	6764583	8	2
TCGA-AL-A5DJ	6	6766613	6997450	5	2
TCGA-AL-A5DJ	6	6997665	20341536	8	2
TCGA-AL-A5DJ	6	20344428	26188864	7	0
TCGA-AL-A5DJ	6	26190328	48226714	5	0
TCGA-AL-A5DJ	6	48228855	48805408	0	0
TCGA-AL-A5DJ	6	48806430	80921845	5	0
TCGA-AL-A5DJ	6	80927842	130358309	6	2
TCGA-AL-A5DJ	6	130358944	158296576	5	0
TCGA-AL-A5DJ	6	158297540	164503657	6	2
TCGA-AL-A5DJ	6	164503808	171051005	5	0
TCGA-AL-A5DJ	7	43259	77745011	4	3
TCGA-AL-A5DJ	7	77745281	77882368	3	1
TCGA-AL-A5DJ	7	77882378	159127004	4	3
TCGA-AL-A5DJ	8	31254	146298155	5	0
TCGA-AL-A5DJ	9	46587	20870618	4	0
TCGA-AL-A5DJ	9	20872971	27848031	0	0
TCGA-AL-A5DJ	9	27848077	141091394	4	0
TCGA-AL-A5DJ	10	72759	57573815	2	0
TCGA-AL-A5DJ	10	57575755	58607522	0	0
TCGA-AL-A5DJ	10	58607872	75783340	4	0
TCGA-AL-A5DJ	10	75783385	101990754	4	4
TCGA-AL-A5DJ	10	101996801	135506704	4	0
TCGA-AL-A5DJ	11	198572	5954890	3	3
TCGA-AL-A5DJ	11	5956626	7250659	2	0
TCGA-AL-A5DJ	11	7253275	9612216	3	3
TCGA-AL-A5DJ	11	9615083	9760727	2	0
TCGA-AL-A5DJ	11	9761686	67531098	3	3
TCGA-AL-A5DJ	11	67533785	72629946	2	0
TCGA-AL-A5DJ	11	72632277	95710993	3	3
TCGA-AL-A5DJ	11	95711032	96043650	4	0
TCGA-AL-A5DJ	11	96043720	110108371	4	3
TCGA-AL-A5DJ	11	110110985	134944770	2	0
TCGA-AL-A5DJ	12	150442	133778189	3	3
TCGA-AL-A5DJ	13	19026949	115108397	2	2
TCGA-AL-A5DJ	14	19002124	107285437	2	2
TCGA-AL-A5DJ	15	20016328	22524565	4	2
TCGA-AL-A5DJ	15	22535315	102469040	8	0
TCGA-AL-A5DJ	16	60777	90287535	6	0
TCGA-AL-A5DJ	17	526	70020408	4	3
TCGA-AL-A5DJ	17	70022520	81049726	4	4
TCGA-AL-A5DJ	18	48133	36822991	2	2
TCGA-AL-A5DJ	18	36823718	50419493	3	3
TCGA-AL-A5DJ	18	50419556	62228249	2	2
TCGA-AL-A5DJ	18	62228854	78015057	2	0
TCGA-AL-A5DJ	19	90910	59097854	6	0
TCGA-AL-A5DJ	20	61305	62956153	3	3
TCGA-AL-A5DJ	21	10736871	48096957	6	0
TCGA-AL-A5DJ	22	16052528	40051166	4	0
TCGA-AL-A5DJ	22	40053892	51234455	5	4
TCGA-AL-A5DJ	X	168477	42193091	4	4
TCGA-AL-A5DJ	X	42195586	46742945	3	0
TCGA-AL-A5DJ	X	46748970	95018062	4	4
TCGA-AL-A5DJ	X	95020452	101959658	3	0
TCGA-AL-A5DJ	X	101960833	155233846	4	4
