sample	chr	startpos	endpos	nMajor	nMinor
TCGA-DX-A8BV	1	61735	52381006	3	1
TCGA-DX-A8BV	1	52383083	54566190	2	1
TCGA-DX-A8BV	1	54566310	60283140	4	1
TCGA-DX-A8BV	1	60284254	121482979	2	1
TCGA-DX-A8BV	1	144007049	145792064	2	0
TCGA-DX-A8BV	1	145932468	160407025	3	2
TCGA-DX-A8BV	1	160407397	180598852	3	3
TCGA-DX-A8BV	1	180600599	196966853	4	3
TCGA-DX-A8BV	1	196972550	204663217	3	0
TCGA-DX-A8BV	1	204665363	210615292	2	0
TCGA-DX-A8BV	1	210615293	211209087	4	0
TCGA-DX-A8BV	1	211210280	228188577	2	0
TCGA-DX-A8BV	1	228188710	231689402	1	0
TCGA-DX-A8BV	1	231691559	232319564	2	0
TCGA-DX-A8BV	1	232320024	233623975	3	0
TCGA-DX-A8BV	1	233623988	239798348	2	0
TCGA-DX-A8BV	1	239799726	242599744	3	2
TCGA-DX-A8BV	1	242600263	247325171	3	1
TCGA-DX-A8BV	1	247328809	249224388	6	1
TCGA-DX-A8BV	2	12784	2757499	2	2
TCGA-DX-A8BV	2	2761323	95361888	2	1
TCGA-DX-A8BV	2	95362252	103985377	2	2
TCGA-DX-A8BV	2	103991217	104228002	5	2
TCGA-DX-A8BV	2	104229299	185053580	2	2
TCGA-DX-A8BV	2	185054867	236925361	2	1
TCGA-DX-A8BV	2	236925503	237220921	1	0
TCGA-DX-A8BV	2	237224422	243089456	2	1
TCGA-DX-A8BV	3	60345	163127737	2	2
TCGA-DX-A8BV	3	163127890	197896118	2	1
TCGA-DX-A8BV	4	12281	49114095	2	0
TCGA-DX-A8BV	4	49115981	65272602	2	2
TCGA-DX-A8BV	4	65272890	191027923	2	1
TCGA-DX-A8BV	5	15532	39506568	10	2
TCGA-DX-A8BV	5	39506623	46328445	7	2
TCGA-DX-A8BV	5	46334337	180790320	2	2
TCGA-DX-A8BV	6	149661	68408529	2	2
TCGA-DX-A8BV	6	68410707	70266822	3	2
TCGA-DX-A8BV	6	70271268	171051005	3	1
TCGA-DX-A8BV	7	43259	1920826	3	1
TCGA-DX-A8BV	7	1921068	57155720	2	1
TCGA-DX-A8BV	7	57155738	127085711	2	2
TCGA-DX-A8BV	7	127089357	137967198	2	0
TCGA-DX-A8BV	7	137969336	138314465	2	2
TCGA-DX-A8BV	7	138314555	153962939	2	0
TCGA-DX-A8BV	7	153965206	154011436	0	0
TCGA-DX-A8BV	7	154011749	159127004	2	0
TCGA-DX-A8BV	8	31254	1406801	2	0
TCGA-DX-A8BV	8	1406914	5390163	3	2
TCGA-DX-A8BV	8	5396199	19378449	2	0
TCGA-DX-A8BV	8	19379421	19621472	4	0
TCGA-DX-A8BV	8	19624794	46847534	2	0
TCGA-DX-A8BV	8	46863535	57299697	2	2
TCGA-DX-A8BV	8	57300973	73867896	2	1
TCGA-DX-A8BV	8	73870170	80081798	2	2
TCGA-DX-A8BV	8	80087599	102689319	2	1
TCGA-DX-A8BV	8	102689712	103805097	2	0
TCGA-DX-A8BV	8	103805165	109093578	2	1
TCGA-DX-A8BV	8	109094068	121562839	2	0
TCGA-DX-A8BV	8	121563591	122685940	2	2
TCGA-DX-A8BV	8	122686002	146298155	2	0
TCGA-DX-A8BV	9	46587	47217176	2	2
TCGA-DX-A8BV	9	65616971	72237545	2	1
TCGA-DX-A8BV	9	72237743	73601157	3	1
TCGA-DX-A8BV	9	73601872	74835674	2	1
TCGA-DX-A8BV	9	74836085	74922974	5	1
TCGA-DX-A8BV	9	74923872	89378267	2	1
TCGA-DX-A8BV	9	89379323	89846269	4	1
TCGA-DX-A8BV	9	89847383	98357822	2	2
