sample	chr	startpos	endpos	nMajor	nMinor
TCGA-ED-A8O6	1	61735	36859511	2	0
TCGA-ED-A8O6	1	36859936	46277983	2	2
TCGA-ED-A8O6	1	46278065	121482979	2	1
TCGA-ED-A8O6	1	144007049	249224388	4	1
TCGA-ED-A8O6	2	12784	243089456	2	2
TCGA-ED-A8O6	3	60345	12040027	3	0
TCGA-ED-A8O6	3	12042367	93548499	3	2
TCGA-ED-A8O6	3	93551545	174889887	2	1
TCGA-ED-A8O6	3	174893298	174911619	1	0
TCGA-ED-A8O6	3	174913596	197896118	2	1
TCGA-ED-A8O6	4	12281	37330939	2	0
TCGA-ED-A8O6	4	37334755	191027923	2	2
TCGA-ED-A8O6	5	15532	46381782	3	2
TCGA-ED-A8O6	5	46382652	149998757	2	1
TCGA-ED-A8O6	5	149998894	150729503	3	1
TCGA-ED-A8O6	5	150731857	180790320	2	1
TCGA-ED-A8O6	6	149661	62332566	3	2
TCGA-ED-A8O6	6	62333985	171051005	3	0
TCGA-ED-A8O6	7	43259	62103733	3	2
TCGA-ED-A8O6	7	62103799	159127004	2	1
TCGA-ED-A8O6	8	31254	42286627	2	0
TCGA-ED-A8O6	8	42287077	43824048	2	2
TCGA-ED-A8O6	8	46847534	54290967	11	2
TCGA-ED-A8O6	8	54292819	69442613	4	2
TCGA-ED-A8O6	8	69442877	69566500	10	2
TCGA-ED-A8O6	8	69566817	69605388	11	2
TCGA-ED-A8O6	8	69610194	70420213	3	3
TCGA-ED-A8O6	8	70422142	146298155	11	2
TCGA-ED-A8O6	9	46587	21801530	2	1
TCGA-ED-A8O6	9	21806564	22207255	1	0
TCGA-ED-A8O6	9	22208022	141091394	2	1
TCGA-ED-A8O6	10	72759	39076206	3	2
TCGA-ED-A8O6	10	39076221	135506704	2	1
TCGA-ED-A8O6	11	198572	133113303	3	0
TCGA-ED-A8O6	11	133116167	134944770	3	2
TCGA-ED-A8O6	12	150442	99816922	2	2
TCGA-ED-A8O6	12	99818086	100332210	2	0
TCGA-ED-A8O6	12	100338069	133778189	2	2
TCGA-ED-A8O6	13	19026949	115108397	2	2
TCGA-ED-A8O6	14	19002124	107285437	2	1
TCGA-ED-A8O6	15	20016328	102469040	2	2
TCGA-ED-A8O6	16	60777	90287535	2	0
TCGA-ED-A8O6	17	526	18094432	2	0
TCGA-ED-A8O6	17	18095978	21176222	4	2
TCGA-ED-A8O6	17	21180726	81049726	2	2
TCGA-ED-A8O6	18	48133	78015057	2	0
TCGA-ED-A8O6	19	90910	59097854	2	1
TCGA-ED-A8O6	20	61305	62956153	4	2
TCGA-ED-A8O6	21	10736871	48096957	2	2
TCGA-ED-A8O6	22	16052528	51234455	2	2
TCGA-ED-A8O6	X	168477	132660019	2	0
TCGA-ED-A8O6	X	132660355	132882510	0	0
TCGA-ED-A8O6	X	132885281	155233846	2	0
