sample	chr	startpos	endpos	nMajor	nMinor
TCGA-2Z-A9J5	1	61735	249224388	1	1
TCGA-2Z-A9J5	2	12784	243089456	2	1
TCGA-2Z-A9J5	3	60345	197896118	2	1
TCGA-2Z-A9J5	4	12281	191027923	1	1
TCGA-2Z-A9J5	5	15532	180790320	1	1
TCGA-2Z-A9J5	6	149661	171051005	1	1
TCGA-2Z-A9J5	7	43259	159127004	2	1
TCGA-2Z-A9J5	8	31254	146298155	1	1
TCGA-2Z-A9J5	9	46587	141091394	2	0
TCGA-2Z-A9J5	10	72759	135506704	1	1
TCGA-2Z-A9J5	11	198572	134944770	1	1
TCGA-2Z-A9J5	12	150442	133778189	2	1
TCGA-2Z-A9J5	13	19026949	115108397	1	1
TCGA-2Z-A9J5	14	19002124	22466734	1	1
TCGA-2Z-A9J5	14	22466884	22988571	2	1
TCGA-2Z-A9J5	14	22993720	107285437	1	1
TCGA-2Z-A9J5	15	20016328	102469040	1	1
TCGA-2Z-A9J5	16	60777	90287535	2	1
TCGA-2Z-A9J5	17	526	81049726	2	1
TCGA-2Z-A9J5	18	48133	78015057	1	1
TCGA-2Z-A9J5	19	90910	59097854	1	1
TCGA-2Z-A9J5	20	61305	62956153	1	1
TCGA-2Z-A9J5	21	10736871	48096957	1	1
TCGA-2Z-A9J5	22	16052528	51234455	1	1
TCGA-2Z-A9J5	X	168477	154784326	1	0
TCGA-2Z-A9J5	X	154785778	155233846	0	0
