sample	chr	startpos	endpos	nMajor	nMinor
TCGA-FS-A1ZU	1	61735	31241312	2	1
TCGA-FS-A1ZU	1	31247236	121482979	2	2
TCGA-FS-A1ZU	1	144007049	146691015	3	2
TCGA-FS-A1ZU	1	146691358	156273061	2	2
TCGA-FS-A1ZU	1	156275070	157782979	3	2
TCGA-FS-A1ZU	1	157783485	161781170	2	2
TCGA-FS-A1ZU	1	161781200	162785796	3	2
TCGA-FS-A1ZU	1	162793865	164227820	4	2
TCGA-FS-A1ZU	1	164227942	164513173	3	2
TCGA-FS-A1ZU	1	164514265	168871482	2	2
TCGA-FS-A1ZU	1	168871542	171601157	4	2
TCGA-FS-A1ZU	1	171601736	177358514	3	2
TCGA-FS-A1ZU	1	177358761	178670508	2	2
TCGA-FS-A1ZU	1	178670565	180235728	3	2
TCGA-FS-A1ZU	1	180236196	184401403	4	2
TCGA-FS-A1ZU	1	184402229	192889405	3	2
TCGA-FS-A1ZU	1	192889452	192990843	4	1
TCGA-FS-A1ZU	1	192992397	194137054	8	2
TCGA-FS-A1ZU	1	194137549	197822769	7	2
TCGA-FS-A1ZU	1	197822962	204249918	9	2
TCGA-FS-A1ZU	1	204250077	204383456	4	2
TCGA-FS-A1ZU	1	204386873	204949052	11	2
TCGA-FS-A1ZU	1	204949241	205814847	21	2
TCGA-FS-A1ZU	1	205815992	205916017	12	2
TCGA-FS-A1ZU	1	205916175	206952934	4	2
TCGA-FS-A1ZU	1	206955123	215152282	3	2
TCGA-FS-A1ZU	1	215152492	222330199	4	2
TCGA-FS-A1ZU	1	222330434	226699201	3	2
TCGA-FS-A1ZU	1	226701857	227381442	4	2
TCGA-FS-A1ZU	1	227381953	246113953	3	2
TCGA-FS-A1ZU	1	246113980	247065472	9	2
TCGA-FS-A1ZU	1	247068301	248003070	3	2
TCGA-FS-A1ZU	1	248003192	248024763	11	4
TCGA-FS-A1ZU	1	248025951	248036950	10	3
TCGA-FS-A1ZU	1	248037152	249224388	3	2
TCGA-FS-A1ZU	2	12784	243089456	2	1
TCGA-FS-A1ZU	3	60345	29068773	2	1
TCGA-FS-A1ZU	3	29071638	29349857	3	1
TCGA-FS-A1ZU	3	29351137	136881627	2	1
TCGA-FS-A1ZU	3	136882822	136936247	13	4
TCGA-FS-A1ZU	3	136938812	142346956	2	1
TCGA-FS-A1ZU	3	142351799	142400629	8	2
TCGA-FS-A1ZU	3	142404344	146983089	2	1
TCGA-FS-A1ZU	3	146984472	147278922	10	3
TCGA-FS-A1ZU	3	147286088	152903617	2	1
TCGA-FS-A1ZU	3	152905655	156950732	2	0
TCGA-FS-A1ZU	3	156950878	156982274	9	2
TCGA-FS-A1ZU	3	156986945	157249124	2	0
TCGA-FS-A1ZU	3	157253710	157336012	6	4
TCGA-FS-A1ZU	3	157336118	160522616	2	1
TCGA-FS-A1ZU	3	160524797	160810482	2	0
TCGA-FS-A1ZU	3	160811032	161135126	2	1
TCGA-FS-A1ZU	3	161135696	197896118	2	0
TCGA-FS-A1ZU	4	12281	77112590	2	2
TCGA-FS-A1ZU	4	77113092	107479975	2	1
TCGA-FS-A1ZU	4	107485912	191027923	2	2
TCGA-FS-A1ZU	5	15532	180790320	2	1
TCGA-FS-A1ZU	6	149661	57858800	4	1
TCGA-FS-A1ZU	6	57860688	62941774	3	1
TCGA-FS-A1ZU	6	62943051	64341580	2	1
TCGA-FS-A1ZU	6	64343514	64787330	1	1
TCGA-FS-A1ZU	6	64789195	65187974	2	1
TCGA-FS-A1ZU	6	65189791	67403879	1	1
TCGA-FS-A1ZU	6	67403944	68534748	4	1
TCGA-FS-A1ZU	6	68537267	69816451	3	1
TCGA-FS-A1ZU	6	69816863	69830872	2	2
TCGA-FS-A1ZU	6	69841277	139107196	1	1
TCGA-FS-A1ZU	6	139108149	141013120	2	1
TCGA-FS-A1ZU	6	141018915	142616477	4	1
TCGA-FS-A1ZU	6	142616509	143018973	2	1
TCGA-FS-A1ZU	6	143019370	143820779	1	1
TCGA-FS-A1ZU	6	143821047	146837150	2	1
TCGA-FS-A1ZU	6	146838682	165930631	1	1
TCGA-FS-A1ZU	6	165937338	171051005	2	1
TCGA-FS-A1ZU	7	43259	62548991	2	1
TCGA-FS-A1ZU	7	62549005	115536615	2	0
TCGA-FS-A1ZU	7	115539900	115587222	12	0
TCGA-FS-A1ZU	7	115601331	121562207	2	0
TCGA-FS-A1ZU	7	121562756	126749815	2	1
TCGA-FS-A1ZU	7	126750570	127859345	2	0
TCGA-FS-A1ZU	7	127861125	133931829	2	1
TCGA-FS-A1ZU	7	133934197	134656223	9	2
TCGA-FS-A1ZU	7	134660566	135193472	2	1
TCGA-FS-A1ZU	7	135199511	138076024	2	0
TCGA-FS-A1ZU	7	138079984	138140578	9	1
TCGA-FS-A1ZU	7	138142203	138287681	2	0
TCGA-FS-A1ZU	7	138290679	140495460	2	2
TCGA-FS-A1ZU	7	140495598	140776401	2	0
TCGA-FS-A1ZU	7	140776614	141986461	10	2
TCGA-FS-A1ZU	7	141993370	142492004	2	1
TCGA-FS-A1ZU	7	142493129	145972769	2	0
TCGA-FS-A1ZU	7	145973063	148001261	10	2
TCGA-FS-A1ZU	7	148001291	149452542	8	2
TCGA-FS-A1ZU	7	149453435	150875395	2	1
TCGA-FS-A1ZU	7	150875534	157676458	2	0
TCGA-FS-A1ZU	7	157676562	158601231	7	2
TCGA-FS-A1ZU	7	158604021	158630130	1	0
TCGA-FS-A1ZU	7	158636851	159127004	2	0
TCGA-FS-A1ZU	8	31254	20709001	3	0
TCGA-FS-A1ZU	8	20716393	22248920	3	1
TCGA-FS-A1ZU	8	22252310	43664195	3	0
TCGA-FS-A1ZU	8	43673388	84856702	5	3
TCGA-FS-A1ZU	8	84859910	146298155	6	3
TCGA-FS-A1ZU	9	46587	27590143	2	1
TCGA-FS-A1ZU	9	27591521	28219906	2	2
TCGA-FS-A1ZU	9	28224811	141091394	2	1
TCGA-FS-A1ZU	10	72759	135506704	2	0
TCGA-FS-A1ZU	11	198572	4234682	2	1
TCGA-FS-A1ZU	11	4234727	5887937	3	1
TCGA-FS-A1ZU	11	5896564	5977619	2	1
TCGA-FS-A1ZU	11	5980061	13961461	3	1
TCGA-FS-A1ZU	11	13963368	15136000	2	1
TCGA-FS-A1ZU	11	15137101	15581290	3	1
TCGA-FS-A1ZU	11	15584061	19452223	2	1
TCGA-FS-A1ZU	11	19455826	19903246	4	1
TCGA-FS-A1ZU	11	19903390	33256619	2	1
TCGA-FS-A1ZU	11	33266360	38083990	3	1
TCGA-FS-A1ZU	11	38085547	46743232	2	1
TCGA-FS-A1ZU	11	46744925	66693431	1	1
TCGA-FS-A1ZU	11	66693864	72068897	2	1
TCGA-FS-A1ZU	11	72069556	72347316	3	1
TCGA-FS-A1ZU	11	72348106	79403171	2	1
TCGA-FS-A1ZU	11	79404614	82270959	1	1
TCGA-FS-A1ZU	11	82272944	85653240	2	1
TCGA-FS-A1ZU	11	85654587	86234894	3	1
TCGA-FS-A1ZU	11	86235325	86572920	2	1
TCGA-FS-A1ZU	11	86573839	87073424	1	1
TCGA-FS-A1ZU	11	87073684	87187604	3	1
TCGA-FS-A1ZU	11	87190485	102765408	2	1
TCGA-FS-A1ZU	11	102765596	104444327	1	1
TCGA-FS-A1ZU	11	104449474	105258737	2	1
TCGA-FS-A1ZU	11	105260513	116052525	1	1
TCGA-FS-A1ZU	11	116052645	116236655	2	1
TCGA-FS-A1ZU	11	116236775	117800269	1	1
TCGA-FS-A1ZU	11	117800301	117957750	2	1
TCGA-FS-A1ZU	11	117958148	131029450	1	1
TCGA-FS-A1ZU	11	131029633	131082994	2	1
TCGA-FS-A1ZU	11	131083861	134944770	1	1
TCGA-FS-A1ZU	12	150442	34854498	3	2
TCGA-FS-A1ZU	12	37857751	133778189	2	1
TCGA-FS-A1ZU	13	19026949	115108397	2	1
TCGA-FS-A1ZU	14	19002124	22481767	2	1
TCGA-FS-A1ZU	14	22481790	22978078	3	1
TCGA-FS-A1ZU	14	22978098	107285437	2	1
TCGA-FS-A1ZU	15	20016328	102469040	2	1
TCGA-FS-A1ZU	16	60777	28064827	1	1
TCGA-FS-A1ZU	16	28067497	34012168	3	1
TCGA-FS-A1ZU	16	34197351	34302290	2	0
TCGA-FS-A1ZU	16	34304567	34353372	1	0
TCGA-FS-A1ZU	16	34358194	34608891	1	1
TCGA-FS-A1ZU	16	34609668	34938659	2	1
TCGA-FS-A1ZU	16	34941763	70823633	1	1
TCGA-FS-A1ZU	16	70824983	71202489	2	1
TCGA-FS-A1ZU	16	71202797	90287535	1	1
TCGA-FS-A1ZU	17	526	22217680	2	0
TCGA-FS-A1ZU	17	22217883	41548983	2	2
TCGA-FS-A1ZU	17	41551448	45203532	2	0
TCGA-FS-A1ZU	17	45210795	81049726	2	2
TCGA-FS-A1ZU	18	48133	2953880	3	2
TCGA-FS-A1ZU	18	2963095	3525947	2	2
TCGA-FS-A1ZU	18	3526775	51950371	3	2
TCGA-FS-A1ZU	18	51950877	78015057	4	2
TCGA-FS-A1ZU	19	90910	59097854	3	2
TCGA-FS-A1ZU	20	61305	62956153	2	2
TCGA-FS-A1ZU	21	10736871	48096957	2	0
TCGA-FS-A1ZU	22	16052528	51234455	3	2
TCGA-FS-A1ZU	X	168477	155233846	2	1
