sample	chr	startpos	endpos	nMajor	nMinor
TCGA-WC-A87W	1	61735	121482979	2	0
TCGA-WC-A87W	1	144007049	157456926	2	2
TCGA-WC-A87W	1	157461706	158014071	2	0
TCGA-WC-A87W	1	158015727	249224388	2	2
TCGA-WC-A87W	2	12784	243089456	2	2
TCGA-WC-A87W	3	60345	197896118	2	2
TCGA-WC-A87W	4	12281	113410609	2	2
TCGA-WC-A87W	4	113412441	114042556	3	1
TCGA-WC-A87W	4	114043116	191027923	2	2
TCGA-WC-A87W	5	15532	49441958	2	2
TCGA-WC-A87W	5	49447306	180790320	2	0
TCGA-WC-A87W	6	149661	50057579	5	2
TCGA-WC-A87W	6	50058106	171051005	2	2
TCGA-WC-A87W	7	43259	38294101	2	2
TCGA-WC-A87W	7	38294996	38356607	5	5
TCGA-WC-A87W	7	38356633	142326657	2	2
TCGA-WC-A87W	7	142331352	142493650	4	3
TCGA-WC-A87W	7	142499677	159127004	2	2
TCGA-WC-A87W	8	31254	146298155	2	2
TCGA-WC-A87W	9	46587	141091394	2	2
TCGA-WC-A87W	10	72759	135506704	2	2
TCGA-WC-A87W	11	198572	134944770	2	2
TCGA-WC-A87W	12	150442	224365	3	1
TCGA-WC-A87W	12	225655	133778189	2	2
TCGA-WC-A87W	13	19026949	115108397	2	2
TCGA-WC-A87W	14	19002124	22373341	2	2
TCGA-WC-A87W	14	22374399	22594477	4	3
TCGA-WC-A87W	14	22598376	22953607	6	5
TCGA-WC-A87W	14	22955716	22983223	4	4
TCGA-WC-A87W	14	22988022	107285437	2	2
TCGA-WC-A87W	15	20016328	102469040	2	2
TCGA-WC-A87W	16	60777	90287535	2	2
TCGA-WC-A87W	17	526	81049726	2	2
TCGA-WC-A87W	18	48133	2766350	2	1
TCGA-WC-A87W	18	2768590	64866443	2	2
TCGA-WC-A87W	18	64867089	78015057	2	1
TCGA-WC-A87W	19	90910	59097854	2	2
TCGA-WC-A87W	20	61305	62956153	2	2
TCGA-WC-A87W	21	10736871	48096957	2	2
TCGA-WC-A87W	22	16052528	51234455	2	2
TCGA-WC-A87W	X	168477	155233846	2	2
