sample	chr	startpos	endpos	nMajor	nMinor
TCGA-DX-A3U5	1	61735	5003665	1	0
TCGA-DX-A3U5	1	5005480	5732969	2	1
TCGA-DX-A3U5	1	5733933	9428129	1	0
TCGA-DX-A3U5	1	9432162	10224693	1	1
TCGA-DX-A3U5	1	10228014	10907297	1	0
TCGA-DX-A3U5	1	10907379	11719057	2	1
TCGA-DX-A3U5	1	11721042	20746670	1	1
TCGA-DX-A3U5	1	20748948	21324564	1	0
TCGA-DX-A3U5	1	21333488	44579658	1	1
TCGA-DX-A3U5	1	44585616	53678554	2	0
TCGA-DX-A3U5	1	53679967	156770816	1	1
TCGA-DX-A3U5	1	156780306	163010757	1	0
TCGA-DX-A3U5	1	163017709	168879353	1	1
TCGA-DX-A3U5	1	168879358	183728476	1	0
TCGA-DX-A3U5	1	183731702	185008471	1	1
TCGA-DX-A3U5	1	185012320	249224388	1	0
TCGA-DX-A3U5	2	12784	33637369	1	1
TCGA-DX-A3U5	2	33637399	39135527	3	1
TCGA-DX-A3U5	2	39139544	43361021	2	1
TCGA-DX-A3U5	2	43361256	177942455	1	1
TCGA-DX-A3U5	2	177942562	229612460	2	1
TCGA-DX-A3U5	2	229616236	243089456	1	0
TCGA-DX-A3U5	3	60345	138365652	1	1
TCGA-DX-A3U5	3	138366170	163564559	2	1
TCGA-DX-A3U5	3	163565219	190975387	1	1
TCGA-DX-A3U5	3	190976070	191169457	1	0
TCGA-DX-A3U5	3	191169702	191518753	2	1
TCGA-DX-A3U5	3	191524168	192087624	1	0
TCGA-DX-A3U5	3	192087751	195656614	1	1
TCGA-DX-A3U5	3	195658360	196355432	2	1
TCGA-DX-A3U5	3	196356425	197896118	1	1
TCGA-DX-A3U5	4	12281	7788887	2	1
TCGA-DX-A3U5	4	7792013	14764447	1	0
TCGA-DX-A3U5	4	14765878	16606940	2	1
TCGA-DX-A3U5	4	16607519	24057548	1	1
TCGA-DX-A3U5	4	24058013	24486187	2	1
TCGA-DX-A3U5	4	24486378	52698757	1	1
TCGA-DX-A3U5	4	52699760	93628164	2	0
TCGA-DX-A3U5	4	93637379	94480646	3	0
TCGA-DX-A3U5	4	94482589	94772949	6	0
TCGA-DX-A3U5	4	94773240	95112673	2	0
TCGA-DX-A3U5	4	95118757	98389598	3	0
TCGA-DX-A3U5	4	98391214	99101953	7	0
TCGA-DX-A3U5	4	99102570	99440635	5	0
TCGA-DX-A3U5	4	99445315	100213433	2	0
TCGA-DX-A3U5	4	100218435	100751732	5	0
TCGA-DX-A3U5	4	100751899	102484906	3	0
TCGA-DX-A3U5	4	102491732	108553123	2	0
TCGA-DX-A3U5	4	108553318	110047770	4	0
TCGA-DX-A3U5	4	110047841	113159977	5	0
TCGA-DX-A3U5	4	113160116	114741755	3	0
TCGA-DX-A3U5	4	114742249	120006752	4	0
TCGA-DX-A3U5	4	120007925	120723298	3	0
TCGA-DX-A3U5	4	120726325	120856950	1	0
TCGA-DX-A3U5	4	120858180	133384171	2	0
TCGA-DX-A3U5	4	133385145	133574513	1	0
TCGA-DX-A3U5	4	133577427	172740961	2	0
TCGA-DX-A3U5	4	172741255	174864057	1	0
TCGA-DX-A3U5	4	174867893	176453586	3	0
TCGA-DX-A3U5	4	176458259	179843141	1	0
TCGA-DX-A3U5	4	179844639	190730423	2	0
TCGA-DX-A3U5	4	190735417	191027923	1	0
TCGA-DX-A3U5	5	15532	71557639	1	1
TCGA-DX-A3U5	5	71560287	74223766	1	0
TCGA-DX-A3U5	5	74236284	75105626	1	1
TCGA-DX-A3U5	5	75111803	76609413	1	0
TCGA-DX-A3U5	5	76615206	78823636	1	1
TCGA-DX-A3U5	5	78824224	83326597	1	0
TCGA-DX-A3U5	5	83329010	84233429	1	1
TCGA-DX-A3U5	5	84234232	90878758	1	0
TCGA-DX-A3U5	5	90879500	92746081	1	1
TCGA-DX-A3U5	5	92748186	100398981	1	0
TCGA-DX-A3U5	5	100402521	101383803	2	1
TCGA-DX-A3U5	5	101388574	101633610	1	0
TCGA-DX-A3U5	5	101636217	101985673	2	1
TCGA-DX-A3U5	5	101985756	102016715	4	0
