sample	chr	startpos	endpos	nMajor	nMinor
TCGA-AG-A02X	1	61735	19801174	2	1
TCGA-AG-A02X	1	19801268	19823367	0	0
TCGA-AG-A02X	1	19824008	23022832	2	1
TCGA-AG-A02X	1	23023414	23050497	0	0
TCGA-AG-A02X	1	23053536	44389959	2	1
TCGA-AG-A02X	1	44390392	44455613	0	0
TCGA-AG-A02X	1	44459385	47868005	2	1
TCGA-AG-A02X	1	47868875	47917788	0	0
TCGA-AG-A02X	1	47918821	65517596	2	1
TCGA-AG-A02X	1	65518051	65542831	0	0
TCGA-AG-A02X	1	65543255	100987675	2	1
TCGA-AG-A02X	1	100988172	101025025	0	0
TCGA-AG-A02X	1	101027524	110044668	2	1
TCGA-AG-A02X	1	110046874	110063313	0	0
TCGA-AG-A02X	1	110063540	120150683	2	1
TCGA-AG-A02X	1	120150949	120193252	0	0
TCGA-AG-A02X	1	120195042	166923876	2	1
TCGA-AG-A02X	1	166930633	166954870	0	0
TCGA-AG-A02X	1	166954896	178981626	2	1
TCGA-AG-A02X	1	178983451	179008826	0	0
TCGA-AG-A02X	1	179011261	182982303	2	1
TCGA-AG-A02X	1	182982461	183000376	0	0
TCGA-AG-A02X	1	183007825	233449668	2	1
TCGA-AG-A02X	1	233457580	233476159	0	0
TCGA-AG-A02X	1	233476181	236660315	2	1
TCGA-AG-A02X	1	236663662	238014811	3	1
TCGA-AG-A02X	1	238014970	241416370	2	1
TCGA-AG-A02X	1	241423023	245699437	3	1
TCGA-AG-A02X	1	245703284	249224388	2	1
TCGA-AG-A02X	2	12784	23594242	2	0
TCGA-AG-A02X	2	23595352	23621124	0	0
TCGA-AG-A02X	2	23621775	40666215	2	0
TCGA-AG-A02X	2	40669606	40692393	0	0
TCGA-AG-A02X	2	40693481	74203087	2	0
TCGA-AG-A02X	2	74207747	74226141	0	0
TCGA-AG-A02X	2	74232251	78994678	2	0
TCGA-AG-A02X	2	78995427	79022151	0	0
TCGA-AG-A02X	2	79026763	119934740	2	0
TCGA-AG-A02X	2	119935342	126676971	2	1
TCGA-AG-A02X	2	126681803	130619101	2	0
TCGA-AG-A02X	2	130621585	130645658	0	0
