sample	chr	startpos	endpos	nMajor	nMinor
TCGA-CV-A45X	1	61735	121482979	2	2
TCGA-CV-A45X	1	144007049	249224388	3	2
TCGA-CV-A45X	2	12784	115614036	2	2
TCGA-CV-A45X	2	115616554	142253486	2	1
TCGA-CV-A45X	2	142253903	159359412	2	2
TCGA-CV-A45X	2	159362029	159661485	2	1
TCGA-CV-A45X	2	159662522	162953093	3	2
TCGA-CV-A45X	2	162953150	243089456	2	1
TCGA-CV-A45X	3	60345	86339795	2	0
TCGA-CV-A45X	3	86341922	87561154	3	2
TCGA-CV-A45X	3	87566304	90205240	2	1
TCGA-CV-A45X	3	90211499	197896118	2	2
TCGA-CV-A45X	4	12281	49590656	1	1
TCGA-CV-A45X	4	49620885	191027923	3	1
TCGA-CV-A45X	5	15532	49874330	3	1
TCGA-CV-A45X	5	49875438	54052851	1	1
TCGA-CV-A45X	5	54052915	55547365	3	1
TCGA-CV-A45X	5	55548193	57204359	1	1
TCGA-CV-A45X	5	57205413	59634407	3	1
TCGA-CV-A45X	5	59635353	60285331	6	1
TCGA-CV-A45X	5	60295362	60938473	1	1
TCGA-CV-A45X	5	60939070	61300069	3	1
TCGA-CV-A45X	5	61302862	180790320	1	1
TCGA-CV-A45X	6	149661	171051005	3	0
TCGA-CV-A45X	7	43259	7176813	7	3
TCGA-CV-A45X	7	7176855	17498095	8	3
TCGA-CV-A45X	7	17498611	38294996	7	3
TCGA-CV-A45X	7	38297835	38381971	16	7
TCGA-CV-A45X	7	38384841	42960699	7	3
TCGA-CV-A45X	7	42967198	61987244	3	3
TCGA-CV-A45X	7	61987257	159127004	3	0
TCGA-CV-A45X	8	31254	4694469	2	0
TCGA-CV-A45X	8	4695823	5441794	3	0
TCGA-CV-A45X	8	5445662	34604524	2	0
TCGA-CV-A45X	8	34604722	35258656	3	2
TCGA-CV-A45X	8	35263189	37657462	6	2
TCGA-CV-A45X	8	37664655	38953367	3	3
TCGA-CV-A45X	8	38955217	46924357	2	0
TCGA-CV-A45X	8	46926449	97948078	2	2
TCGA-CV-A45X	8	97950733	110783342	3	3
TCGA-CV-A45X	8	110783736	116058905	2	2
TCGA-CV-A45X	8	116064087	118078256	4	3
TCGA-CV-A45X	8	118078696	120003607	7	2
TCGA-CV-A45X	8	120005233	122973754	4	3
TCGA-CV-A45X	8	122975445	126236500	7	2
TCGA-CV-A45X	8	126239155	140604622	3	3
TCGA-CV-A45X	8	140604643	141410497	2	2
TCGA-CV-A45X	8	141419599	146298155	3	3
TCGA-CV-A45X	9	46587	5354558	3	0
TCGA-CV-A45X	9	5354681	6008743	1	0
TCGA-CV-A45X	9	6008989	21874268	3	0
TCGA-CV-A45X	9	21874653	22033181	0	0
TCGA-CV-A45X	9	22034112	47217176	3	0
TCGA-CV-A45X	9	65616971	106235770	2	0
TCGA-CV-A45X	9	106236224	141091394	3	0
TCGA-CV-A45X	10	72759	30458563	2	0
TCGA-CV-A45X	10	30460193	33263267	5	2
TCGA-CV-A45X	10	33263397	35056039	7	2
TCGA-CV-A45X	10	35060434	35244630	2	0
TCGA-CV-A45X	10	35247261	35922612	7	2
TCGA-CV-A45X	10	35922801	135506704	2	1
TCGA-CV-A45X	11	198572	66331169	2	1
TCGA-CV-A45X	11	66331458	69610794	6	2
TCGA-CV-A45X	11	69614326	71901670	21	1
TCGA-CV-A45X	11	71907554	134944770	2	1
TCGA-CV-A45X	12	150442	133778189	2	1
TCGA-CV-A45X	13	19026949	115108397	5	0
TCGA-CV-A45X	14	19002124	22421677	2	1
TCGA-CV-A45X	14	22422976	22968996	6	2
TCGA-CV-A45X	14	22969496	25063101	2	1
TCGA-CV-A45X	14	25066538	25618701	3	0
TCGA-CV-A45X	14	25618728	107285437	2	1
TCGA-CV-A45X	15	20016328	94444715	3	0
TCGA-CV-A45X	15	94453206	99926440	3	1
TCGA-CV-A45X	15	99928356	102469040	3	3
TCGA-CV-A45X	16	60777	35283226	2	2
TCGA-CV-A45X	16	46463782	90287535	2	1
TCGA-CV-A45X	17	526	81049726	3	0
TCGA-CV-A45X	18	48133	22252275	2	1
TCGA-CV-A45X	18	22254585	25799927	2	0
TCGA-CV-A45X	18	25799979	26573214	3	3
TCGA-CV-A45X	18	26573480	27191276	2	0
TCGA-CV-A45X	18	27191394	27508110	6	2
TCGA-CV-A45X	18	27512480	78015057	2	0
TCGA-CV-A45X	19	90910	59097854	2	1
TCGA-CV-A45X	20	61305	15831761	2	1
TCGA-CV-A45X	20	15832082	62956153	2	2
TCGA-CV-A45X	21	10736871	48096957	3	0
TCGA-CV-A45X	22	16052528	22126838	6	1
TCGA-CV-A45X	22	22130539	22321501	2	1
TCGA-CV-A45X	22	22321734	29491780	6	1
TCGA-CV-A45X	22	29493192	38531752	2	1
TCGA-CV-A45X	22	38531991	40931231	6	1
TCGA-CV-A45X	22	40937361	48354677	2	1
TCGA-CV-A45X	22	48359425	51234455	6	1
TCGA-CV-A45X	X	168477	2694240	3	1
TCGA-CV-A45X	X	2703391	54281866	1	0
TCGA-CV-A45X	X	54287779	55310402	7	0
TCGA-CV-A45X	X	55314025	73033744	1	0
TCGA-CV-A45X	X	73042097	154840711	2	0
TCGA-CV-A45X	X	154844287	155233846	1	0
