sample	chr	startpos	endpos	nMajor	nMinor
TCGA-DY-A1DF	1	61735	249224388	2	2
TCGA-DY-A1DF	2	12784	213637303	2	1
TCGA-DY-A1DF	2	213639629	213723300	1	0
TCGA-DY-A1DF	2	213735308	243089456	2	1
TCGA-DY-A1DF	3	60345	149624399	2	1
TCGA-DY-A1DF	3	149628560	150217341	1	1
TCGA-DY-A1DF	3	150218614	197896118	2	1
TCGA-DY-A1DF	4	12281	117433487	2	1
TCGA-DY-A1DF	4	117436153	117991051	2	0
TCGA-DY-A1DF	4	117991464	185286073	2	1
TCGA-DY-A1DF	4	185291142	186133578	2	0
TCGA-DY-A1DF	4	186133971	191027923	2	1
TCGA-DY-A1DF	5	15532	180790320	2	1
TCGA-DY-A1DF	6	149661	42366438	2	0
TCGA-DY-A1DF	6	42367862	45285896	2	2
TCGA-DY-A1DF	6	45290634	57418923	2	0
TCGA-DY-A1DF	6	57419605	113129993	2	1
TCGA-DY-A1DF	6	113130700	171051005	2	2
TCGA-DY-A1DF	7	43259	85588126	4	2
TCGA-DY-A1DF	7	85588260	87550234	4	1
TCGA-DY-A1DF	7	87561792	89030832	4	2
TCGA-DY-A1DF	7	89031734	89885436	4	1
TCGA-DY-A1DF	7	89886317	96349297	4	2
TCGA-DY-A1DF	7	96352362	106059025	4	1
TCGA-DY-A1DF	7	106059430	159127004	4	2
TCGA-DY-A1DF	8	31254	97053397	2	2
TCGA-DY-A1DF	8	97055706	97249672	2	1
TCGA-DY-A1DF	8	97249713	108081817	2	2
TCGA-DY-A1DF	8	108082420	108616854	2	1
TCGA-DY-A1DF	8	108617360	146298155	2	2
TCGA-DY-A1DF	9	46587	7264558	1	0
TCGA-DY-A1DF	9	7264768	8967580	2	0
TCGA-DY-A1DF	9	8967735	15154647	1	0
TCGA-DY-A1DF	9	15154850	15240721	2	0
TCGA-DY-A1DF	9	15240912	22547918	1	0
TCGA-DY-A1DF	9	22548451	23896056	2	0
TCGA-DY-A1DF	9	23896674	24105970	2	2
TCGA-DY-A1DF	9	24111280	26521295	2	1
TCGA-DY-A1DF	9	26521954	27142786	1	0
TCGA-DY-A1DF	9	27144483	37372642	2	1
TCGA-DY-A1DF	9	37375126	47217176	2	2
TCGA-DY-A1DF	9	65616971	141091394	3	2
TCGA-DY-A1DF	10	72759	42523461	2	2
TCGA-DY-A1DF	10	42525124	58846422	2	1
TCGA-DY-A1DF	10	58846575	59059805	1	1
TCGA-DY-A1DF	10	59060506	71136391	2	0
TCGA-DY-A1DF	10	71140660	71989460	1	0
TCGA-DY-A1DF	10	72004454	135506704	2	0
TCGA-DY-A1DF	11	198572	134944770	2	0
TCGA-DY-A1DF	12	150442	121859919	2	0
TCGA-DY-A1DF	12	121864165	123728615	1	0
TCGA-DY-A1DF	12	123730888	133778189	2	0
TCGA-DY-A1DF	13	19026949	21870166	6	4
TCGA-DY-A1DF	13	21871882	23589250	6	6
TCGA-DY-A1DF	13	23592307	26626771	7	4
TCGA-DY-A1DF	13	26627465	29843289	6	6
TCGA-DY-A1DF	13	29843611	54794405	7	4
TCGA-DY-A1DF	13	54804131	55868213	4	0
TCGA-DY-A1DF	13	55879791	96949697	7	4
TCGA-DY-A1DF	13	96949807	99912505	7	6
TCGA-DY-A1DF	13	99912883	115108397	7	4
TCGA-DY-A1DF	14	19002124	20425509	1	0
TCGA-DY-A1DF	14	20425860	39261913	2	0
TCGA-DY-A1DF	14	39263056	107285437	3	0
TCGA-DY-A1DF	15	20016328	22681076	2	0
TCGA-DY-A1DF	15	22681250	23241449	4	0
TCGA-DY-A1DF	15	23248433	102469040	2	0
TCGA-DY-A1DF	16	60777	5454454	2	1
TCGA-DY-A1DF	16	5454472	5969315	2	0
TCGA-DY-A1DF	16	5969865	6360449	2	1
TCGA-DY-A1DF	16	6362229	6426717	1	0
TCGA-DY-A1DF	16	6426798	6731058	2	1
TCGA-DY-A1DF	16	6733300	6867965	1	0
TCGA-DY-A1DF	16	6868286	7626636	2	1
TCGA-DY-A1DF	16	7626976	7774639	2	2
TCGA-DY-A1DF	16	7776124	85952951	2	1
TCGA-DY-A1DF	16	85953196	86904135	2	2
TCGA-DY-A1DF	16	86910194	90287535	2	1
TCGA-DY-A1DF	17	526	81049726	2	0
TCGA-DY-A1DF	18	48133	2516420	2	2
TCGA-DY-A1DF	18	2517898	7973300	2	0
TCGA-DY-A1DF	18	7974170	11706503	2	1
TCGA-DY-A1DF	18	11708073	12728127	3	2
TCGA-DY-A1DF	18	12728657	14461444	2	0
TCGA-DY-A1DF	18	14462810	14756748	2	1
TCGA-DY-A1DF	18	14757013	15402408	6	2
TCGA-DY-A1DF	18	18529353	18616177	2	1
TCGA-DY-A1DF	18	18617245	67488791	2	0
TCGA-DY-A1DF	18	67488940	68624993	2	1
TCGA-DY-A1DF	18	68625180	78015057	2	0
TCGA-DY-A1DF	19	90910	6479571	2	0
TCGA-DY-A1DF	19	6480965	7654115	2	2
TCGA-DY-A1DF	19	7654988	10338676	2	0
TCGA-DY-A1DF	19	10355515	11763577	2	2
TCGA-DY-A1DF	19	11764040	15089380	2	0
TCGA-DY-A1DF	19	15092332	15921848	2	2
TCGA-DY-A1DF	19	15928153	19183806	2	0
TCGA-DY-A1DF	19	19183912	19928200	2	2
TCGA-DY-A1DF	19	19928694	20245483	2	0
TCGA-DY-A1DF	19	20249466	20364686	3	1
TCGA-DY-A1DF	19	20365211	22281649	2	0
TCGA-DY-A1DF	19	22286102	22602184	3	1
TCGA-DY-A1DF	19	22603091	29871932	2	0
TCGA-DY-A1DF	19	29875849	31390463	2	2
TCGA-DY-A1DF	19	31391275	31419296	1	1
TCGA-DY-A1DF	19	31420187	31936411	2	1
TCGA-DY-A1DF	19	31936549	33283777	2	0
TCGA-DY-A1DF	19	33285657	33562098	2	2
TCGA-DY-A1DF	19	33563127	35412248	2	0
TCGA-DY-A1DF	19	35415021	36647758	2	2
TCGA-DY-A1DF	19	36655407	37598312	2	0
TCGA-DY-A1DF	19	37605917	37857760	3	1
TCGA-DY-A1DF	19	37861008	42807809	2	0
TCGA-DY-A1DF	19	42811716	43591253	2	2
TCGA-DY-A1DF	19	43591770	45722777	2	0
TCGA-DY-A1DF	19	45725211	46372118	3	1
TCGA-DY-A1DF	19	46374371	48124652	2	0
TCGA-DY-A1DF	19	48124695	48171518	3	1
TCGA-DY-A1DF	19	48174393	50781661	2	0
TCGA-DY-A1DF	19	50785386	51923363	2	2
TCGA-DY-A1DF	19	51925519	52871665	2	0
