sample	chr	startpos	endpos	nMajor	nMinor
TCGA-OL-A6VO	1	61735	115697836	3	2
TCGA-OL-A6VO	1	115700327	121482979	4	2
TCGA-OL-A6VO	1	144007049	146690635	5	1
TCGA-OL-A6VO	1	146691015	165207834	7	1
TCGA-OL-A6VO	1	165207875	212053565	5	1
TCGA-OL-A6VO	1	212056110	249224388	5	2
TCGA-OL-A6VO	2	12784	68047510	3	3
TCGA-OL-A6VO	2	68047556	70025589	3	2
TCGA-OL-A6VO	2	70026515	92305784	3	3
TCGA-OL-A6VO	2	95327887	186791204	4	0
TCGA-OL-A6VO	2	186793719	243089456	3	0
TCGA-OL-A6VO	3	60345	72675215	4	0
TCGA-OL-A6VO	3	72678229	90249483	2	0
TCGA-OL-A6VO	3	90252447	135925191	3	0
TCGA-OL-A6VO	3	135926622	136467535	2	0
TCGA-OL-A6VO	3	136473728	173152759	6	0
TCGA-OL-A6VO	3	173152783	187391547	5	0
TCGA-OL-A6VO	3	187391918	197896118	6	0
TCGA-OL-A6VO	4	12281	1793283	3	0
TCGA-OL-A6VO	4	1797852	2631116	2	0
TCGA-OL-A6VO	4	2631429	54960005	4	0
TCGA-OL-A6VO	4	54960539	61116209	7	0
TCGA-OL-A6VO	4	61117953	77667902	5	0
TCGA-OL-A6VO	4	77669728	85326901	4	0
TCGA-OL-A6VO	4	85328262	86516364	5	0
TCGA-OL-A6VO	4	86517054	96117371	3	0
TCGA-OL-A6VO	4	96117715	98927578	2	0
TCGA-OL-A6VO	4	98939058	101005560	4	0
TCGA-OL-A6VO	4	101009287	191027923	2	0
TCGA-OL-A6VO	5	15532	19604389	3	1
TCGA-OL-A6VO	5	19604810	49909556	3	0
TCGA-OL-A6VO	5	49910074	59837935	2	0
TCGA-OL-A6VO	5	59841361	67294526	3	0
TCGA-OL-A6VO	5	67294639	98369054	2	0
TCGA-OL-A6VO	5	98370305	115335734	3	0
TCGA-OL-A6VO	5	115335919	141923056	4	0
TCGA-OL-A6VO	5	141923700	169304853	2	0
TCGA-OL-A6VO	5	169304925	178624158	5	0
TCGA-OL-A6VO	5	178627041	180790320	4	0
TCGA-OL-A6VO	6	149661	577318	4	0
TCGA-OL-A6VO	6	577738	5024970	4	1
TCGA-OL-A6VO	6	5026715	5947883	12	3
TCGA-OL-A6VO	6	5949593	7641492	4	0
TCGA-OL-A6VO	6	7642509	8853850	12	4
TCGA-OL-A6VO	6	8854037	9582038	16	4
TCGA-OL-A6VO	6	9583352	10059118	9	4
TCGA-OL-A6VO	6	10063339	10323734	14	4
TCGA-OL-A6VO	6	10327498	10796188	4	1
TCGA-OL-A6VO	6	10801388	11119433	4	4
TCGA-OL-A6VO	6	11121339	13031525	4	0
TCGA-OL-A6VO	6	13033316	13629605	14	3
TCGA-OL-A6VO	6	13630961	18283789	8	3
TCGA-OL-A6VO	6	18284716	20852552	15	3
TCGA-OL-A6VO	6	20854566	36116425	4	1
TCGA-OL-A6VO	6	36117380	40088705	4	4
TCGA-OL-A6VO	6	40092318	41613521	4	3
TCGA-OL-A6VO	6	41614234	42674599	6	3
TCGA-OL-A6VO	6	42674983	43760344	3	3
TCGA-OL-A6VO	6	43760794	47746982	5	4
TCGA-OL-A6VO	6	47753306	48657946	10	4
TCGA-OL-A6VO	6	48660713	50277592	4	0
TCGA-OL-A6VO	6	50277869	52091586	4	1
TCGA-OL-A6VO	6	52092086	53515483	3	0
TCGA-OL-A6VO	6	53515759	57188202	4	1
TCGA-OL-A6VO	6	57189484	69383809	5	1
TCGA-OL-A6VO	6	69384396	75785679	4	1
TCGA-OL-A6VO	6	75786040	76246361	5	5
TCGA-OL-A6VO	6	76246999	84456053	4	1
TCGA-OL-A6VO	6	84457083	85944604	7	3
TCGA-OL-A6VO	6	85945575	89330404	9	3
TCGA-OL-A6VO	6	89335681	90385847	11	3
TCGA-OL-A6VO	6	90387233	100462386	4	0
TCGA-OL-A6VO	6	100467829	101781096	12	3
TCGA-OL-A6VO	6	101781684	103905576	4	0
TCGA-OL-A6VO	6	103912336	105494718	12	4
TCGA-OL-A6VO	6	105504876	106693521	3	0
TCGA-OL-A6VO	6	106694423	111333851	4	1
TCGA-OL-A6VO	6	111335316	114054114	7	3
TCGA-OL-A6VO	6	114054471	114985513	10	3
TCGA-OL-A6VO	6	114988535	122856665	4	1
TCGA-OL-A6VO	6	122858567	125713026	3	0
TCGA-OL-A6VO	6	125713181	128045725	4	1
TCGA-OL-A6VO	6	128046713	131929376	3	0
TCGA-OL-A6VO	6	131932670	132144366	6	2
TCGA-OL-A6VO	6	132149074	134373918	3	0
TCGA-OL-A6VO	6	134374204	135584063	14	3
TCGA-OL-A6VO	6	135584298	140908588	3	0
TCGA-OL-A6VO	6	140910639	141263564	14	1
TCGA-OL-A6VO	6	141267021	156868110	3	0
TCGA-OL-A6VO	6	156868655	161260287	2	0
TCGA-OL-A6VO	6	161280325	171051005	4	0
TCGA-OL-A6VO	7	43259	54168280	3	2
TCGA-OL-A6VO	7	54168571	159127004	4	2
TCGA-OL-A6VO	8	31254	21706867	4	1
TCGA-OL-A6VO	8	21709512	38028195	2	1
TCGA-OL-A6VO	8	38028726	40279489	2	2
TCGA-OL-A6VO	8	40281397	42410725	5	2
TCGA-OL-A6VO	8	42419796	43664195	3	2
TCGA-OL-A6VO	8	43673388	64031158	5	4
