sample	chr	startpos	endpos	nMajor	nMinor
TCGA-D8-A1JA	1	61735	28638259	1	0
TCGA-D8-A1JA	1	28640410	48254799	2	1
TCGA-D8-A1JA	1	48255008	50649699	1	1
TCGA-D8-A1JA	1	50650199	52223760	3	1
TCGA-D8-A1JA	1	52230381	121482979	1	1
TCGA-D8-A1JA	1	144007049	249224388	2	1
TCGA-D8-A1JA	2	12784	209505406	1	1
TCGA-D8-A1JA	2	209508010	243089456	1	0
TCGA-D8-A1JA	3	60345	71157417	1	1
TCGA-D8-A1JA	3	71167061	71505344	1	0
TCGA-D8-A1JA	3	71506920	197896118	1	1
TCGA-D8-A1JA	4	12281	13923604	1	0
TCGA-D8-A1JA	4	13929957	14092921	2	0
TCGA-D8-A1JA	4	14093170	46412286	1	0
TCGA-D8-A1JA	4	46412497	71170860	1	1
TCGA-D8-A1JA	4	71171366	78281141	3	1
TCGA-D8-A1JA	4	78281343	78456502	1	1
TCGA-D8-A1JA	4	78460627	79043241	3	1
TCGA-D8-A1JA	4	79049955	79493223	1	1
TCGA-D8-A1JA	4	79494374	79819321	1	0
TCGA-D8-A1JA	4	79823577	83105015	1	1
TCGA-D8-A1JA	4	83107145	84015650	1	0
TCGA-D8-A1JA	4	84018202	85202387	1	1
TCGA-D8-A1JA	4	85202526	86255702	3	1
TCGA-D8-A1JA	4	86255845	86965538	2	1
TCGA-D8-A1JA	4	86965643	89010072	1	0
TCGA-D8-A1JA	4	89016175	91679690	3	1
TCGA-D8-A1JA	4	91679758	92129153	1	1
TCGA-D8-A1JA	4	92140285	110890932	3	1
TCGA-D8-A1JA	4	110891543	129640919	1	1
TCGA-D8-A1JA	4	129642341	138751803	1	0
TCGA-D8-A1JA	4	138757756	139043245	1	1
TCGA-D8-A1JA	4	139047343	139819009	1	0
TCGA-D8-A1JA	4	139819246	139920615	2	1
TCGA-D8-A1JA	4	139921624	143375176	1	0
TCGA-D8-A1JA	4	143375823	143570720	2	1
TCGA-D8-A1JA	4	143578585	191027923	1	0
TCGA-D8-A1JA	5	15532	49432831	1	1
TCGA-D8-A1JA	5	49441958	61478134	1	0
TCGA-D8-A1JA	5	61479267	62580721	2	0
TCGA-D8-A1JA	5	62581141	84675535	1	0
TCGA-D8-A1JA	5	84679251	120896034	1	1
TCGA-D8-A1JA	5	120905725	134215403	1	0
TCGA-D8-A1JA	5	134221666	180790320	1	1
TCGA-D8-A1JA	6	149661	171051005	1	1
TCGA-D8-A1JA	7	43259	145972769	1	1
TCGA-D8-A1JA	7	145973063	159127004	1	0
TCGA-D8-A1JA	8	31254	146298155	1	1
TCGA-D8-A1JA	9	46587	16248152	1	0
TCGA-D8-A1JA	9	16250945	16805627	13	1
TCGA-D8-A1JA	9	16806521	17006775	2	1
TCGA-D8-A1JA	9	17006899	18418997	5	1
TCGA-D8-A1JA	9	18419150	18640590	1	0
TCGA-D8-A1JA	9	18654351	18662877	4	1
TCGA-D8-A1JA	9	18663610	19123373	3	1
TCGA-D8-A1JA	9	19124596	20298528	13	0
TCGA-D8-A1JA	9	20298585	21914588	16	0
TCGA-D8-A1JA	9	21918580	23567367	8	1
TCGA-D8-A1JA	9	23567768	24309265	1	1
TCGA-D8-A1JA	9	24314722	24519879	18	0
TCGA-D8-A1JA	9	24519951	24971293	9	1
TCGA-D8-A1JA	9	24971617	25203474	4	1
TCGA-D8-A1JA	9	25208569	25677215	11	1
TCGA-D8-A1JA	9	25677257	27188831	7	1
TCGA-D8-A1JA	9	27188862	27470851	1	0
TCGA-D8-A1JA	9	27471987	27936991	1	1
TCGA-D8-A1JA	9	27938780	28002851	5	4
TCGA-D8-A1JA	9	28007069	47217176	1	0
TCGA-D8-A1JA	9	65616971	141091394	1	1
TCGA-D8-A1JA	10	72759	118800107	1	1
TCGA-D8-A1JA	10	118800213	121774205	1	0
TCGA-D8-A1JA	10	121777328	123716473	1	1
TCGA-D8-A1JA	10	123718921	127703700	1	0
TCGA-D8-A1JA	10	127704035	135506704	1	1
TCGA-D8-A1JA	11	198572	106584205	1	1
TCGA-D8-A1JA	11	106589204	110524517	1	0
TCGA-D8-A1JA	11	110525087	110879863	2	1
TCGA-D8-A1JA	11	110881305	113313522	1	0
TCGA-D8-A1JA	11	113316669	113522981	2	1
TCGA-D8-A1JA	11	113534375	120609783	1	0
TCGA-D8-A1JA	11	120610402	121426767	1	1
TCGA-D8-A1JA	11	121426870	121673438	1	0
TCGA-D8-A1JA	11	121677256	122229274	2	1
TCGA-D8-A1JA	11	122230221	125048927	1	0
TCGA-D8-A1JA	11	125049965	134944770	1	1
TCGA-D8-A1JA	12	150442	48202941	1	1
TCGA-D8-A1JA	12	48208144	48514580	2	1
TCGA-D8-A1JA	12	48515159	133778189	1	1
TCGA-D8-A1JA	13	19026949	115108397	1	0
TCGA-D8-A1JA	14	19002124	107285437	1	1
TCGA-D8-A1JA	15	20016328	61188681	1	1
TCGA-D8-A1JA	15	61190011	102469040	2	1
TCGA-D8-A1JA	16	60777	70842097	1	1
TCGA-D8-A1JA	16	70854381	71200049	2	1
TCGA-D8-A1JA	16	71201073	90287535	1	1
TCGA-D8-A1JA	17	526	12671455	1	0
TCGA-D8-A1JA	17	12671527	13085623	1	1
TCGA-D8-A1JA	17	13086037	19204531	1	0
TCGA-D8-A1JA	17	19205239	21232064	1	1
TCGA-D8-A1JA	17	21235231	21527665	1	0
TCGA-D8-A1JA	17	21529902	32920397	1	1
TCGA-D8-A1JA	17	32920773	37643780	1	0
TCGA-D8-A1JA	17	37651539	38031349	12	6
TCGA-D8-A1JA	17	38033433	38064405	2	1
TCGA-D8-A1JA	17	38066240	38906153	1	1
TCGA-D8-A1JA	17	38916313	41800170	1	0
TCGA-D8-A1JA	17	41800679	42355317	1	1
TCGA-D8-A1JA	17	42355768	45785400	1	0
TCGA-D8-A1JA	17	45791467	46249131	19	0
TCGA-D8-A1JA	17	46252502	48968938	13	0
TCGA-D8-A1JA	17	48969375	49848770	16	0
TCGA-D8-A1JA	17	49849208	50048923	9	1
TCGA-D8-A1JA	17	50056241	50319725	1	1
TCGA-D8-A1JA	17	50320425	50395842	4	2
TCGA-D8-A1JA	17	50407777	59421940	1	1
TCGA-D8-A1JA	17	59423420	59543727	4	2
TCGA-D8-A1JA	17	59543780	62460996	1	1
TCGA-D8-A1JA	17	62464821	62680161	1	0
TCGA-D8-A1JA	17	62688430	64172464	1	1
TCGA-D8-A1JA	17	64173794	64589523	1	0
TCGA-D8-A1JA	17	64591475	64945990	1	1
TCGA-D8-A1JA	17	64946363	66226086	2	1
TCGA-D8-A1JA	17	66228332	66505019	1	0
TCGA-D8-A1JA	17	66505805	67978882	1	1
TCGA-D8-A1JA	17	67979133	68556999	1	0
TCGA-D8-A1JA	17	68557203	69403990	1	1
TCGA-D8-A1JA	17	69406830	69419931	4	1
TCGA-D8-A1JA	17	69423220	73181787	1	0
TCGA-D8-A1JA	17	73185657	73553378	7	1
TCGA-D8-A1JA	17	73553928	74416366	2	1
TCGA-D8-A1JA	17	74417224	74594124	6	1
TCGA-D8-A1JA	17	74596382	74618853	3	0
TCGA-D8-A1JA	17	74618871	74636653	1	0
TCGA-D8-A1JA	17	74637123	74688946	2	1
TCGA-D8-A1JA	17	74690343	81049726	1	0
TCGA-D8-A1JA	18	48133	78015057	1	0
TCGA-D8-A1JA	19	90910	59097854	1	1
TCGA-D8-A1JA	20	61305	30125350	1	1
TCGA-D8-A1JA	20	30127292	62956153	2	0
TCGA-D8-A1JA	21	10736871	48096957	2	0
TCGA-D8-A1JA	22	16052528	51234455	2	0
TCGA-D8-A1JA	X	168477	155233846	1	1
