sample	chr	startpos	endpos	nMajor	nMinor
TCGA-BH-A0HQ	1	61735	121482979	1	1
TCGA-BH-A0HQ	1	144007049	249224388	3	1
TCGA-BH-A0HQ	2	12784	243089456	1	1
TCGA-BH-A0HQ	3	60345	416565	2	1
TCGA-BH-A0HQ	3	416943	197896118	1	1
TCGA-BH-A0HQ	4	12281	191027923	1	1
TCGA-BH-A0HQ	5	15532	180790320	1	1
TCGA-BH-A0HQ	6	149661	171051005	2	1
TCGA-BH-A0HQ	7	43259	159127004	1	1
TCGA-BH-A0HQ	8	31254	146298155	2	1
TCGA-BH-A0HQ	9	46587	141091394	1	1
TCGA-BH-A0HQ	10	72759	135506704	1	1
TCGA-BH-A0HQ	11	198572	134944770	1	1
TCGA-BH-A0HQ	12	150442	133778189	1	1
TCGA-BH-A0HQ	13	19026949	115108397	2	1
TCGA-BH-A0HQ	14	19002124	107285437	1	1
TCGA-BH-A0HQ	15	20016328	102469040	1	1
TCGA-BH-A0HQ	16	60777	34012168	2	2
TCGA-BH-A0HQ	16	34197351	35283226	1	1
TCGA-BH-A0HQ	16	46463782	90287535	1	0
TCGA-BH-A0HQ	17	526	81049726	2	1
TCGA-BH-A0HQ	18	48133	78015057	1	1
TCGA-BH-A0HQ	19	90910	59097854	2	1
TCGA-BH-A0HQ	20	61305	269690	2	2
TCGA-BH-A0HQ	20	269703	62956153	2	1
TCGA-BH-A0HQ	21	10736871	47924050	2	1
TCGA-BH-A0HQ	21	47924677	48096957	2	2
TCGA-BH-A0HQ	22	16052528	51234455	1	0
TCGA-BH-A0HQ	X	168477	155233846	1	1
