sample	chr	startpos	endpos	nMajor	nMinor
TCGA-CN-A49A	1	61735	109963157	2	2
TCGA-CN-A49A	1	109965472	119585726	2	1
TCGA-CN-A49A	1	119587291	121482979	3	2
TCGA-CN-A49A	1	144007049	157470168	4	2
TCGA-CN-A49A	1	157470509	174362377	5	2
TCGA-CN-A49A	1	174367148	209590546	2	1
TCGA-CN-A49A	1	209590750	249224388	2	2
TCGA-CN-A49A	2	12784	107218740	2	1
TCGA-CN-A49A	2	107218831	115989431	6	1
TCGA-CN-A49A	2	115990614	118157256	26	0
TCGA-CN-A49A	2	118157478	120580479	22	0
TCGA-CN-A49A	2	120580542	122239362	26	0
TCGA-CN-A49A	2	122253897	128554091	7	1
TCGA-CN-A49A	2	128554348	132143834	2	1
TCGA-CN-A49A	2	132146674	133302575	4	2
TCGA-CN-A49A	2	133313845	133545246	7	2
TCGA-CN-A49A	2	133548427	141079858	2	1
TCGA-CN-A49A	2	141080797	141396588	5	1
TCGA-CN-A49A	2	141398828	141543563	1	0
TCGA-CN-A49A	2	141545644	142164460	0	0
TCGA-CN-A49A	2	142165009	142180756	1	0
TCGA-CN-A49A	2	142180831	156360559	2	1
TCGA-CN-A49A	2	156364093	168849625	1	1
TCGA-CN-A49A	2	168857885	174545200	4	1
TCGA-CN-A49A	2	174545948	177321586	4	0
TCGA-CN-A49A	2	177323172	177881975	9	0
TCGA-CN-A49A	2	177882193	180671213	6	0
TCGA-CN-A49A	2	180671706	182242119	5	0
TCGA-CN-A49A	2	182243044	182821499	8	0
TCGA-CN-A49A	2	182821650	184914442	3	0
TCGA-CN-A49A	2	184914501	188031623	9	0
TCGA-CN-A49A	2	188031702	194553751	3	0
TCGA-CN-A49A	2	194557065	197195855	5	0
TCGA-CN-A49A	2	197196012	200027959	2	0
TCGA-CN-A49A	2	200028184	203005930	3	1
TCGA-CN-A49A	2	203014746	232805290	1	1
TCGA-CN-A49A	2	232806319	233359746	1	0
TCGA-CN-A49A	2	233363431	243089456	2	1
TCGA-CN-A49A	3	60345	6895556	1	0
TCGA-CN-A49A	3	6896845	60983280	1	1
TCGA-CN-A49A	3	60984552	61348512	1	0
TCGA-CN-A49A	3	61348592	83214113	1	1
TCGA-CN-A49A	3	83222186	121642336	2	1
TCGA-CN-A49A	3	121643303	142664278	3	2
TCGA-CN-A49A	3	142664512	197896118	4	3
TCGA-CN-A49A	4	12281	31074200	1	1
TCGA-CN-A49A	4	31074277	45192865	2	1
TCGA-CN-A49A	4	45195076	49579167	2	2
TCGA-CN-A49A	4	49584109	69145939	2	1
TCGA-CN-A49A	4	69148327	70832716	3	1
TCGA-CN-A49A	4	70833723	76758602	2	1
TCGA-CN-A49A	4	76760887	78632759	3	1
TCGA-CN-A49A	4	78632991	189581824	2	1
TCGA-CN-A49A	4	189582476	190023820	4	1
TCGA-CN-A49A	4	190027518	191027923	2	2
TCGA-CN-A49A	5	15532	14852553	3	1
TCGA-CN-A49A	5	14852610	15238748	5	4
TCGA-CN-A49A	5	15239304	15603725	3	1
TCGA-CN-A49A	5	15608862	16991911	7	3
TCGA-CN-A49A	5	16992133	17708693	12	2
TCGA-CN-A49A	5	17709578	18802589	3	2
TCGA-CN-A49A	5	18805058	19928632	9	2
TCGA-CN-A49A	5	19929288	21598520	3	2
TCGA-CN-A49A	5	21600623	21908406	3	0
TCGA-CN-A49A	5	21909011	22644194	4	1
TCGA-CN-A49A	5	22652589	23207243	7	3
TCGA-CN-A49A	5	23208094	23882953	14	4
TCGA-CN-A49A	5	23889086	27865480	3	3
TCGA-CN-A49A	5	27867838	28909082	2	1
TCGA-CN-A49A	5	28910378	30944846	1	1
TCGA-CN-A49A	5	30946874	33535718	4	1
TCGA-CN-A49A	5	33535743	71475851	2	1
TCGA-CN-A49A	5	71477115	72889128	3	2
TCGA-CN-A49A	5	72892773	73288967	6	2
TCGA-CN-A49A	5	73302481	80655662	2	1
TCGA-CN-A49A	5	80657689	80659557	2	0
TCGA-CN-A49A	5	80659884	80742047	3	0
TCGA-CN-A49A	5	80748148	82955491	5	2
TCGA-CN-A49A	5	82955664	83271719	3	2
TCGA-CN-A49A	5	83277848	83721523	9	2
TCGA-CN-A49A	5	83721793	180790320	2	1
TCGA-CN-A49A	6	149661	25645362	2	0
TCGA-CN-A49A	6	25646972	62242139	2	2
TCGA-CN-A49A	6	62247478	124313293	2	1
TCGA-CN-A49A	6	124315587	171051005	3	1
TCGA-CN-A49A	7	43259	127498	2	2
TCGA-CN-A49A	7	127976	231145	2	0
TCGA-CN-A49A	7	704573	94386780	2	2
TCGA-CN-A49A	7	94387343	98108471	4	2
TCGA-CN-A49A	7	98108876	100675983	6	2
TCGA-CN-A49A	7	100676365	105829697	3	2
TCGA-CN-A49A	7	105833542	106122441	14	2
TCGA-CN-A49A	7	106126512	106223483	8	2
TCGA-CN-A49A	7	106224098	128892712	2	2
TCGA-CN-A49A	7	128895924	129159438	7	3
TCGA-CN-A49A	7	129163126	133137867	2	2
TCGA-CN-A49A	7	133138189	146373334	2	1
TCGA-CN-A49A	7	146374328	146707899	1	0
TCGA-CN-A49A	7	146707932	159127004	2	2
TCGA-CN-A49A	8	31254	43749049	2	0
TCGA-CN-A49A	8	43751932	47398258	4	1
