sample	chr	startpos	endpos	nMajor	nMinor
TCGA-RW-A68C	1	61735	249224388	1	1
TCGA-RW-A68C	2	12784	243089456	1	1
TCGA-RW-A68C	3	60345	197896118	1	0
TCGA-RW-A68C	4	12281	191027923	1	1
TCGA-RW-A68C	5	15532	180790320	1	1
TCGA-RW-A68C	6	149661	171051005	1	1
TCGA-RW-A68C	7	43259	159127004	1	1
TCGA-RW-A68C	8	31254	146298155	1	1
TCGA-RW-A68C	9	46587	141091394	1	1
TCGA-RW-A68C	10	72759	135506704	1	1
TCGA-RW-A68C	11	198572	134944770	1	0
TCGA-RW-A68C	12	150442	133778189	1	1
TCGA-RW-A68C	13	19026949	115108397	1	1
TCGA-RW-A68C	14	19002124	107285437	1	1
TCGA-RW-A68C	15	20016328	102469040	1	1
TCGA-RW-A68C	16	60777	90287535	1	1
TCGA-RW-A68C	17	526	81049726	1	0
TCGA-RW-A68C	18	48133	78015057	1	1
TCGA-RW-A68C	19	90910	59097854	1	1
TCGA-RW-A68C	20	61305	62956153	1	1
TCGA-RW-A68C	21	10736871	48096957	1	1
TCGA-RW-A68C	22	16052528	51234455	1	1
TCGA-RW-A68C	X	168477	2694240	1	1
TCGA-RW-A68C	X	2703391	154929034	1	0
TCGA-RW-A68C	X	154929105	155233846	1	1
