sample	chr	startpos	endpos	nMajor	nMinor
TCGA-S7-A7WL	1	61735	49409328	1	1
TCGA-S7-A7WL	1	49414844	121482979	1	0
TCGA-S7-A7WL	1	144007049	210086552	2	1
TCGA-S7-A7WL	1	210093494	211066116	2	0
TCGA-S7-A7WL	1	211067685	249224388	2	1
TCGA-S7-A7WL	2	12784	243089456	1	1
TCGA-S7-A7WL	3	60345	197896118	1	0
TCGA-S7-A7WL	4	12281	191027923	1	1
TCGA-S7-A7WL	5	15532	46364858	2	1
TCGA-S7-A7WL	5	46365441	173656511	1	1
TCGA-S7-A7WL	5	173660347	173801255	2	1
TCGA-S7-A7WL	5	173801390	180790320	1	1
TCGA-S7-A7WL	6	149661	171051005	1	1
TCGA-S7-A7WL	7	43259	159127004	2	1
TCGA-S7-A7WL	8	31254	29507559	1	0
TCGA-S7-A7WL	8	29508837	146298155	1	1
TCGA-S7-A7WL	9	46587	47217176	1	1
TCGA-S7-A7WL	9	65616971	90629263	1	0
TCGA-S7-A7WL	9	90631503	141091394	1	1
TCGA-S7-A7WL	10	72759	112485320	1	1
TCGA-S7-A7WL	10	112487795	112633918	2	1
TCGA-S7-A7WL	10	112636065	135506704	1	1
TCGA-S7-A7WL	11	198572	94523324	1	1
TCGA-S7-A7WL	11	94524656	134944770	1	0
TCGA-S7-A7WL	12	150442	133778189	1	1
TCGA-S7-A7WL	13	19026949	115108397	1	1
TCGA-S7-A7WL	14	19002124	107285437	1	1
TCGA-S7-A7WL	15	20016328	70673456	1	1
TCGA-S7-A7WL	15	70673624	70824307	2	1
TCGA-S7-A7WL	15	70824337	102469040	1	1
TCGA-S7-A7WL	16	60777	90287535	1	1
TCGA-S7-A7WL	17	526	22227841	1	0
TCGA-S7-A7WL	17	22235650	28182685	1	1
TCGA-S7-A7WL	17	28185149	42530019	1	0
TCGA-S7-A7WL	17	42532291	81049726	1	1
TCGA-S7-A7WL	18	48133	78015057	1	1
TCGA-S7-A7WL	19	90910	59097854	1	1
TCGA-S7-A7WL	20	61305	62956153	1	1
TCGA-S7-A7WL	21	10736871	48096957	1	1
TCGA-S7-A7WL	22	16052528	25070067	1	1
TCGA-S7-A7WL	22	25074035	51234455	1	0
TCGA-S7-A7WL	X	168477	2703391	1	1
TCGA-S7-A7WL	X	2703633	155233846	1	0
