sample	chr	startpos	endpos	nMajor	nMinor
TCGA-XY-A89B	1	61735	249224388	2	1
TCGA-XY-A89B	2	12784	243089456	2	1
TCGA-XY-A89B	3	60345	106424	0	0
TCGA-XY-A89B	3	107035	197896118	1	1
TCGA-XY-A89B	4	12281	113079623	1	1
TCGA-XY-A89B	4	113088571	113786360	2	1
TCGA-XY-A89B	4	113787077	191027923	1	1
TCGA-XY-A89B	5	15532	180790320	1	1
TCGA-XY-A89B	6	149661	171051005	2	1
TCGA-XY-A89B	7	43259	159069644	2	2
TCGA-XY-A89B	7	159072221	159127004	1	0
TCGA-XY-A89B	8	31254	146298155	3	1
TCGA-XY-A89B	9	46587	141091394	2	1
TCGA-XY-A89B	10	72759	54549329	3	0
TCGA-XY-A89B	10	54552805	54777187	1	0
TCGA-XY-A89B	10	54777463	135506704	3	0
TCGA-XY-A89B	11	198572	134876086	1	1
TCGA-XY-A89B	11	134876110	134944770	1	0
TCGA-XY-A89B	12	150442	26911939	4	2
TCGA-XY-A89B	12	26914654	37966421	4	1
TCGA-XY-A89B	12	37966786	133778189	2	1
TCGA-XY-A89B	13	19026949	54780572	1	1
TCGA-XY-A89B	13	54781487	55163260	1	0
TCGA-XY-A89B	13	55166503	115108397	1	1
TCGA-XY-A89B	14	19002124	107223738	2	1
TCGA-XY-A89B	14	107224071	107285437	1	0
TCGA-XY-A89B	15	20016328	102469040	2	2
TCGA-XY-A89B	16	60777	90287535	1	1
TCGA-XY-A89B	17	526	25347132	1	1
TCGA-XY-A89B	17	25348839	81049726	2	1
TCGA-XY-A89B	18	48133	78015057	1	1
TCGA-XY-A89B	19	90910	4624209	2	1
TCGA-XY-A89B	19	4624591	11596297	2	0
TCGA-XY-A89B	19	11604230	59097854	2	1
TCGA-XY-A89B	20	61305	62956153	2	1
TCGA-XY-A89B	21	10736871	48096957	2	2
TCGA-XY-A89B	22	16052528	51234455	2	1
TCGA-XY-A89B	X	168477	2694240	2	1
TCGA-XY-A89B	X	2703391	154929498	2	0
TCGA-XY-A89B	X	154963439	155233846	2	1
