sample	chr	startpos	endpos	nMajor	nMinor
TCGA-EM-A3OB	1	61735	249224388	1	1
TCGA-EM-A3OB	2	12784	243089456	1	1
TCGA-EM-A3OB	3	60345	197896118	1	1
TCGA-EM-A3OB	4	12281	191027923	1	1
TCGA-EM-A3OB	5	15532	180790320	1	1
TCGA-EM-A3OB	6	149661	171051005	1	1
TCGA-EM-A3OB	7	43259	159127004	1	1
TCGA-EM-A3OB	8	31254	146298155	1	1
TCGA-EM-A3OB	9	46587	141091394	1	1
TCGA-EM-A3OB	10	72759	135506704	1	1
TCGA-EM-A3OB	11	198572	134944770	1	1
TCGA-EM-A3OB	12	150442	133778189	1	1
TCGA-EM-A3OB	13	19026949	115108397	1	1
TCGA-EM-A3OB	14	19002124	22500470	1	1
TCGA-EM-A3OB	14	22505320	22975700	2	1
TCGA-EM-A3OB	14	22975728	107285437	1	1
TCGA-EM-A3OB	15	20016328	102469040	1	1
TCGA-EM-A3OB	16	60777	90287535	1	1
TCGA-EM-A3OB	17	526	9589325	1	0
TCGA-EM-A3OB	17	9590179	81049726	2	1
TCGA-EM-A3OB	18	48133	78015057	1	1
TCGA-EM-A3OB	19	90910	59097854	1	1
TCGA-EM-A3OB	20	61305	62956153	1	1
TCGA-EM-A3OB	21	10736871	48096957	1	1
TCGA-EM-A3OB	22	16052528	51234455	1	1
TCGA-EM-A3OB	X	168477	155233846	1	1
