sample	chr	startpos	endpos	nMajor	nMinor
TCGA-85-A4CN	1	61735	120125838	1	0
TCGA-85-A4CN	1	120125934	121482979	1	1
TCGA-85-A4CN	1	144007049	249224388	2	0
TCGA-85-A4CN	2	12784	205381641	1	1
TCGA-85-A4CN	2	205381953	207771409	2	1
TCGA-85-A4CN	2	207781167	208968566	3	1
TCGA-85-A4CN	2	208969865	243089456	1	0
TCGA-85-A4CN	3	60345	82219167	1	0
TCGA-85-A4CN	3	82219502	83817135	1	1
TCGA-85-A4CN	3	83817528	146850578	1	0
TCGA-85-A4CN	3	146852738	197896118	5	1
TCGA-85-A4CN	4	12281	191027923	1	0
TCGA-85-A4CN	5	15532	13116848	2	0
TCGA-85-A4CN	5	13135508	16117968	2	1
TCGA-85-A4CN	5	16120321	49432831	2	0
TCGA-85-A4CN	5	49441958	180790320	1	0
TCGA-85-A4CN	6	149661	37728547	1	0
TCGA-85-A4CN	6	37730883	46813877	2	1
TCGA-85-A4CN	6	46814311	171051005	1	1
TCGA-85-A4CN	7	43259	159127004	2	1
TCGA-85-A4CN	8	31254	101228082	1	0
TCGA-85-A4CN	8	101228483	146298155	1	1
TCGA-85-A4CN	9	46587	47217176	1	0
TCGA-85-A4CN	9	65616971	141091394	1	1
TCGA-85-A4CN	10	72759	135506704	1	0
TCGA-85-A4CN	11	198572	43593098	1	0
TCGA-85-A4CN	11	43593325	134944770	1	1
TCGA-85-A4CN	12	150442	133778189	1	1
TCGA-85-A4CN	13	19026949	73548118	1	0
TCGA-85-A4CN	13	73550343	74241964	2	0
TCGA-85-A4CN	13	74244096	115108397	1	0
TCGA-85-A4CN	14	19002124	26661580	1	1
TCGA-85-A4CN	14	26664514	107285437	1	0
TCGA-85-A4CN	15	20016328	28412447	1	0
TCGA-85-A4CN	15	28413733	80872608	1	1
TCGA-85-A4CN	15	80872706	102469040	1	0
TCGA-85-A4CN	16	60777	22781970	1	0
TCGA-85-A4CN	16	22783591	35283226	1	1
TCGA-85-A4CN	16	46463782	90287535	1	0
TCGA-85-A4CN	17	526	12538710	1	0
TCGA-85-A4CN	17	12538781	13622711	2	0
TCGA-85-A4CN	17	13623844	17208232	1	0
TCGA-85-A4CN	17	17210574	81049726	1	1
TCGA-85-A4CN	18	48133	77828600	1	1
TCGA-85-A4CN	18	77828684	78015057	1	0
TCGA-85-A4CN	19	90910	1723463	2	1
TCGA-85-A4CN	19	1723570	59097854	1	1
TCGA-85-A4CN	20	61305	29651749	1	1
TCGA-85-A4CN	20	29835049	62956153	1	0
TCGA-85-A4CN	21	10736871	41309823	1	0
TCGA-85-A4CN	21	41311774	42075542	0	0
TCGA-85-A4CN	21	42077795	48096957	1	0
TCGA-85-A4CN	22	16052528	51234455	2	0
TCGA-85-A4CN	X	168477	155233846	1	0
