sample	chr	startpos	endpos	nMajor	nMinor
TCGA-AX-A3G6	1	61735	15699427	2	2
TCGA-AX-A3G6	1	15700417	61480956	3	2
TCGA-AX-A3G6	1	61481944	121482979	2	2
TCGA-AX-A3G6	1	144007049	150431562	4	2
TCGA-AX-A3G6	1	150432759	154692883	5	2
TCGA-AX-A3G6	1	154693181	156518752	5	4
TCGA-AX-A3G6	1	156519710	249224388	5	2
TCGA-AX-A3G6	2	12784	31618962	4	1
TCGA-AX-A3G6	2	31628524	33016744	4	2
TCGA-AX-A3G6	2	33022545	54494448	4	1
TCGA-AX-A3G6	2	54494656	55739846	6	1
TCGA-AX-A3G6	2	55741702	96819200	4	1
TCGA-AX-A3G6	2	96822189	243089456	3	1
TCGA-AX-A3G6	3	60345	13722635	3	2
TCGA-AX-A3G6	3	13723767	15281681	5	2
TCGA-AX-A3G6	3	15282019	134234044	3	2
TCGA-AX-A3G6	3	134235443	168982572	4	3
TCGA-AX-A3G6	3	168983547	170362841	10	3
TCGA-AX-A3G6	3	170363013	197896118	4	4
TCGA-AX-A3G6	4	12281	191027923	2	2
TCGA-AX-A3G6	5	15532	55932777	2	2
TCGA-AX-A3G6	5	55932834	180790320	2	1
TCGA-AX-A3G6	6	149661	203845	4	0
TCGA-AX-A3G6	6	203878	318804	3	1
TCGA-AX-A3G6	6	320872	33723290	4	1
TCGA-AX-A3G6	6	33727885	134987475	3	1
TCGA-AX-A3G6	6	134987685	136756944	4	1
TCGA-AX-A3G6	6	136757430	171051005	3	1
TCGA-AX-A3G6	7	43259	76432322	3	2
TCGA-AX-A3G6	7	76432333	77667497	5	2
TCGA-AX-A3G6	7	77667685	132107670	3	2
TCGA-AX-A3G6	7	132108371	132236260	2	0
TCGA-AX-A3G6	7	132240331	133431038	3	2
TCGA-AX-A3G6	7	133431941	134523554	4	3
TCGA-AX-A3G6	7	134523995	159127004	3	2
TCGA-AX-A3G6	8	31254	82773120	3	2
TCGA-AX-A3G6	8	82773794	146298155	2	2
TCGA-AX-A3G6	9	46587	133748385	3	0
TCGA-AX-A3G6	9	133748547	134549162	5	0
TCGA-AX-A3G6	9	134551937	141091394	3	0
TCGA-AX-A3G6	10	72759	24585178	3	1
TCGA-AX-A3G6	10	24585445	24741312	2	0
TCGA-AX-A3G6	10	24743548	73104713	3	1
TCGA-AX-A3G6	10	73104927	104920341	3	0
TCGA-AX-A3G6	10	104920855	108941383	3	1
TCGA-AX-A3G6	10	108945107	122562384	2	1
TCGA-AX-A3G6	10	122564306	135506704	3	1
TCGA-AX-A3G6	11	198572	12957341	2	1
TCGA-AX-A3G6	11	12960711	13334853	4	1
TCGA-AX-A3G6	11	13335926	64170206	2	1
TCGA-AX-A3G6	11	64172031	66060399	3	2
TCGA-AX-A3G6	11	66061233	134944770	2	1
TCGA-AX-A3G6	12	150442	133778189	2	2
TCGA-AX-A3G6	13	19026949	115108397	2	1
TCGA-AX-A3G6	14	19002124	61075707	2	1
TCGA-AX-A3G6	14	61077484	62735517	3	1
TCGA-AX-A3G6	14	62739514	99973296	2	1
TCGA-AX-A3G6	14	99976178	102120666	3	1
TCGA-AX-A3G6	14	102121997	103672234	5	1
TCGA-AX-A3G6	14	103676460	107285437	4	1
TCGA-AX-A3G6	15	20016328	102469040	2	1
TCGA-AX-A3G6	16	60777	71092688	2	0
TCGA-AX-A3G6	16	71093287	71202489	3	0
TCGA-AX-A3G6	16	71202797	90287535	2	0
TCGA-AX-A3G6	17	526	37054458	3	0
TCGA-AX-A3G6	17	37054772	81049726	4	0
TCGA-AX-A3G6	18	48133	78015057	2	2
TCGA-AX-A3G6	19	90910	4752762	2	1
TCGA-AX-A3G6	19	4753754	9775320	2	2
TCGA-AX-A3G6	19	9779308	12230298	2	1
TCGA-AX-A3G6	19	12235194	12771885	3	2
TCGA-AX-A3G6	19	12774862	13637769	5	2
TCGA-AX-A3G6	19	13638324	23231739	3	2
TCGA-AX-A3G6	19	23232472	28936997	2	2
TCGA-AX-A3G6	19	28938290	39931031	2	1
TCGA-AX-A3G6	19	39931059	41122004	2	2
TCGA-AX-A3G6	19	41125177	59097854	2	1
TCGA-AX-A3G6	20	61305	30125350	2	2
TCGA-AX-A3G6	20	30127292	31628347	4	2
TCGA-AX-A3G6	20	31630290	62956153	2	2
TCGA-AX-A3G6	21	10736871	40077443	2	1
TCGA-AX-A3G6	21	40082931	41443315	2	2
TCGA-AX-A3G6	21	41444850	44101749	2	1
TCGA-AX-A3G6	21	44103949	45366721	2	2
TCGA-AX-A3G6	21	45367152	48096957	2	1
TCGA-AX-A3G6	22	16052528	51234455	2	1
TCGA-AX-A3G6	X	168477	18468600	1	0
TCGA-AX-A3G6	X	18473756	155233846	2	0
