sample	chr	startpos	endpos	nMajor	nMinor
TCGA-L7-A6VZ	1	61735	121482979	2	1
TCGA-L7-A6VZ	1	144007049	167408565	3	1
TCGA-L7-A6VZ	1	167410391	167526473	5	1
TCGA-L7-A6VZ	1	167526508	245789009	3	1
TCGA-L7-A6VZ	1	245793665	246086340	0	0
TCGA-L7-A6VZ	1	246086751	246147862	1	0
TCGA-L7-A6VZ	1	246148541	246266268	0	0
TCGA-L7-A6VZ	1	246266911	246341167	2	0
TCGA-L7-A6VZ	1	246346872	249224388	3	1
TCGA-L7-A6VZ	2	12784	78761056	3	1
TCGA-L7-A6VZ	2	78762109	86750619	2	1
TCGA-L7-A6VZ	2	86753583	87024632	5	1
TCGA-L7-A6VZ	2	87025235	141773897	2	1
TCGA-L7-A6VZ	2	141776725	142055120	1	0
TCGA-L7-A6VZ	2	142055133	142182111	2	1
TCGA-L7-A6VZ	2	142185449	142249331	1	0
TCGA-L7-A6VZ	2	142251661	243089456	2	1
TCGA-L7-A6VZ	3	60345	60226254	2	2
TCGA-L7-A6VZ	3	60227055	60540090	2	0
TCGA-L7-A6VZ	3	60543483	60716214	2	2
TCGA-L7-A6VZ	3	60716472	61075599	2	0
TCGA-L7-A6VZ	3	61075990	115726333	2	2
TCGA-L7-A6VZ	3	115726610	115986121	2	1
TCGA-L7-A6VZ	3	115990349	161536449	2	2
TCGA-L7-A6VZ	3	161537899	169058089	3	2
TCGA-L7-A6VZ	3	169059833	169169556	4	2
TCGA-L7-A6VZ	3	169171259	172999766	2	2
TCGA-L7-A6VZ	3	172999944	174830350	3	2
TCGA-L7-A6VZ	3	174831434	174893983	2	1
TCGA-L7-A6VZ	3	174894566	197896118	2	2
TCGA-L7-A6VZ	4	12281	11108426	4	0
TCGA-L7-A6VZ	4	11108426	12713526	5	0
TCGA-L7-A6VZ	4	12718002	53660661	2	0
TCGA-L7-A6VZ	4	53662140	54227026	3	0
TCGA-L7-A6VZ	4	54228199	90870340	2	0
TCGA-L7-A6VZ	4	90870359	91050180	4	0
TCGA-L7-A6VZ	4	91050684	191027923	2	0
TCGA-L7-A6VZ	5	15532	46246571	3	2
TCGA-L7-A6VZ	5	46246580	180790320	2	1
TCGA-L7-A6VZ	6	149661	22915295	1	0
TCGA-L7-A6VZ	6	22917176	34860580	7	0
TCGA-L7-A6VZ	6	34860764	53757299	6	1
TCGA-L7-A6VZ	6	53760749	57293632	2	1
TCGA-L7-A6VZ	6	57295191	171051005	3	2
TCGA-L7-A6VZ	7	43259	84314358	2	2
TCGA-L7-A6VZ	7	84318996	85682260	4	2
TCGA-L7-A6VZ	7	85682347	105172048	4	3
TCGA-L7-A6VZ	7	105178819	159127004	3	0
TCGA-L7-A6VZ	8	31254	3988435	3	0
TCGA-L7-A6VZ	8	3994059	6360755	12	3
TCGA-L7-A6VZ	8	6361016	8113570	10	2
TCGA-L7-A6VZ	8	8116606	10431907	3	0
TCGA-L7-A6VZ	8	10437868	11119981	30	2
TCGA-L7-A6VZ	8	11121260	12443055	35	2
TCGA-L7-A6VZ	8	12473543	27505756	3	0
TCGA-L7-A6VZ	8	27508226	33110353	11	3
TCGA-L7-A6VZ	8	33113316	33942910	39	2
TCGA-L7-A6VZ	8	33944534	36175500	18	3
TCGA-L7-A6VZ	8	36176076	36883999	7	3
TCGA-L7-A6VZ	8	36888561	37754740	15	3
TCGA-L7-A6VZ	8	37758538	46847534	6	3
TCGA-L7-A6VZ	8	46863535	54880072	4	0
TCGA-L7-A6VZ	8	54880826	99046985	4	2
TCGA-L7-A6VZ	8	99048049	99115359	4	0
TCGA-L7-A6VZ	8	99116201	111173726	4	2
TCGA-L7-A6VZ	8	111173806	123175179	5	2
TCGA-L7-A6VZ	8	123175335	123973087	4	0
TCGA-L7-A6VZ	8	123974451	146298155	4	2
TCGA-L7-A6VZ	9	46587	4974424	2	1
TCGA-L7-A6VZ	9	4976029	20502449	3	2
TCGA-L7-A6VZ	9	20503766	22199230	2	0
TCGA-L7-A6VZ	9	22201586	24399987	3	3
TCGA-L7-A6VZ	9	24402783	24737563	3	2
TCGA-L7-A6VZ	9	24737593	47217176	2	2
TCGA-L7-A6VZ	9	65616971	75620968	4	2
TCGA-L7-A6VZ	9	75624427	97259548	9	2
TCGA-L7-A6VZ	9	97268901	103232440	2	0
TCGA-L7-A6VZ	9	103232469	112577404	4	0
TCGA-L7-A6VZ	9	112577478	112875128	3	0
TCGA-L7-A6VZ	9	112875188	141091394	4	0
TCGA-L7-A6VZ	10	72759	135506704	2	2
TCGA-L7-A6VZ	11	198572	134944770	3	0
TCGA-L7-A6VZ	12	150442	16246985	3	2
TCGA-L7-A6VZ	12	16249744	22042560	4	2
TCGA-L7-A6VZ	12	22042621	24713553	3	2
TCGA-L7-A6VZ	12	24718820	25798388	60	1
TCGA-L7-A6VZ	12	25798562	26683445	47	1
TCGA-L7-A6VZ	12	26685574	27258888	32	2
TCGA-L7-A6VZ	12	27259789	29405273	12	2
TCGA-L7-A6VZ	12	29416782	30690135	14	2
TCGA-L7-A6VZ	12	30691136	34854498	5	2
TCGA-L7-A6VZ	12	37857751	133778189	2	2
TCGA-L7-A6VZ	13	19026949	51090321	2	0
TCGA-L7-A6VZ	13	51092721	51469798	0	0
TCGA-L7-A6VZ	13	51470948	101089238	2	0
TCGA-L7-A6VZ	13	101089304	101179059	0	0
TCGA-L7-A6VZ	13	101180197	115108397	2	0
TCGA-L7-A6VZ	14	19002124	37086721	2	1
TCGA-L7-A6VZ	14	37086752	38214324	1	0
TCGA-L7-A6VZ	14	38214515	38709706	2	0
TCGA-L7-A6VZ	14	38710498	40887269	1	0
TCGA-L7-A6VZ	14	40887687	107285437	2	1
TCGA-L7-A6VZ	15	20016328	37890727	2	1
TCGA-L7-A6VZ	15	37890819	50157618	3	1
TCGA-L7-A6VZ	15	50158183	86855520	4	1
TCGA-L7-A6VZ	15	86856058	88754929	5	1
TCGA-L7-A6VZ	15	88755010	102469040	4	1
TCGA-L7-A6VZ	16	60777	8833095	2	0
TCGA-L7-A6VZ	16	8836090	10469536	4	2
TCGA-L7-A6VZ	16	10470234	23891123	2	2
TCGA-L7-A6VZ	16	23892145	24557171	4	2
TCGA-L7-A6VZ	16	24572946	27087615	11	2
TCGA-L7-A6VZ	16	27089919	31009588	6	2
TCGA-L7-A6VZ	16	31011183	34012168	2	2
TCGA-L7-A6VZ	16	34197351	35283226	0	0
TCGA-L7-A6VZ	16	46463782	78423188	2	0
TCGA-L7-A6VZ	16	78423455	78518857	1	0
TCGA-L7-A6VZ	16	78519689	78847535	0	0
TCGA-L7-A6VZ	16	78853121	78983840	1	0
TCGA-L7-A6VZ	16	78984097	90287535	2	0
TCGA-L7-A6VZ	17	526	9724414	3	0
TCGA-L7-A6VZ	17	9726874	33378118	2	2
TCGA-L7-A6VZ	17	33382801	39458566	2	1
TCGA-L7-A6VZ	17	39458893	39896062	2	2
TCGA-L7-A6VZ	17	39896843	81049726	2	1
TCGA-L7-A6VZ	18	48133	25927682	2	2
TCGA-L7-A6VZ	18	25928664	34847547	5	2
TCGA-L7-A6VZ	18	34851756	78015057	2	0
TCGA-L7-A6VZ	19	90910	24451229	2	1
TCGA-L7-A6VZ	19	24454781	33500273	2	2
TCGA-L7-A6VZ	19	33502256	33607322	4	3
TCGA-L7-A6VZ	19	33608553	59097854	2	2
TCGA-L7-A6VZ	20	61305	8831744	2	2
TCGA-L7-A6VZ	20	8837336	8976318	2	0
TCGA-L7-A6VZ	20	8980003	14686509	2	2
TCGA-L7-A6VZ	20	14687769	14862972	2	0
TCGA-L7-A6VZ	20	14863547	15247867	0	0
