sample	chr	startpos	endpos	nMajor	nMinor
TCGA-DC-4749	1	61735	119657824	2	0
TCGA-DC-4749	1	119657938	249224388	2	2
TCGA-DC-4749	2	12784	6639493	2	1
TCGA-DC-4749	2	6641549	7262831	1	0
TCGA-DC-4749	2	7262956	243089456	2	1
TCGA-DC-4749	3	60345	14948139	2	1
TCGA-DC-4749	3	14948702	15152784	1	0
TCGA-DC-4749	3	15153969	197896118	2	1
TCGA-DC-4749	4	12281	44058279	3	2
TCGA-DC-4749	4	44060396	76819485	2	1
TCGA-DC-4749	4	76819753	77747075	1	1
TCGA-DC-4749	4	77749245	87209226	2	1
TCGA-DC-4749	4	87221480	121523579	2	0
TCGA-DC-4749	4	121526819	121732565	1	0
TCGA-DC-4749	4	121733249	191027923	2	0
TCGA-DC-4749	5	15532	180790320	2	1
TCGA-DC-4749	6	149661	171051005	2	1
TCGA-DC-4749	7	43259	159127004	3	2
TCGA-DC-4749	8	31254	88812167	2	1
TCGA-DC-4749	8	88820485	115528343	2	2
TCGA-DC-4749	8	115529378	116603696	2	1
TCGA-DC-4749	8	116604519	146298155	2	2
TCGA-DC-4749	9	46587	141091394	2	0
TCGA-DC-4749	10	72759	674133	2	0
TCGA-DC-4749	10	677208	135506704	2	1
TCGA-DC-4749	11	198572	134944770	2	2
TCGA-DC-4749	12	150442	12902272	2	1
TCGA-DC-4749	12	12903582	14309477	2	0
TCGA-DC-4749	12	14314016	133778189	2	1
TCGA-DC-4749	13	19026949	28193527	4	0
TCGA-DC-4749	13	28197436	29694931	19	4
TCGA-DC-4749	13	29696978	115108397	5	0
TCGA-DC-4749	14	19002124	107285437	2	0
TCGA-DC-4749	15	20016328	102469040	2	1
TCGA-DC-4749	16	60777	6285234	3	2
TCGA-DC-4749	16	6291019	6464894	2	1
TCGA-DC-4749	16	6466252	6894272	1	0
TCGA-DC-4749	16	6894475	6966572	2	2
TCGA-DC-4749	16	6968729	90287535	3	2
TCGA-DC-4749	17	526	22227836	2	0
TCGA-DC-4749	17	22227841	81049726	2	1
TCGA-DC-4749	18	48133	78015057	2	0
TCGA-DC-4749	19	90910	2268055	2	2
TCGA-DC-4749	19	2283140	5766090	2	0
TCGA-DC-4749	19	5769444	7561723	2	2
TCGA-DC-4749	19	7561996	13680764	2	0
TCGA-DC-4749	19	13682055	16270826	2	2
TCGA-DC-4749	19	16272786	24583312	2	0
TCGA-DC-4749	19	24596750	59097854	2	2
TCGA-DC-4749	20	61305	7982090	2	0
TCGA-DC-4749	20	7985376	8586526	2	2
TCGA-DC-4749	20	8587297	9959501	2	0
TCGA-DC-4749	20	9960192	29471217	2	2
TCGA-DC-4749	20	29479840	34706914	7	2
TCGA-DC-4749	20	34708779	43042580	9	2
TCGA-DC-4749	20	43044362	45673625	13	2
TCGA-DC-4749	20	45674219	62956153	9	2
TCGA-DC-4749	21	10736871	17631213	2	1
TCGA-DC-4749	21	17633166	18376608	2	0
TCGA-DC-4749	21	18377284	22251764	2	1
TCGA-DC-4749	21	22253642	25228761	2	0
TCGA-DC-4749	21	25229806	27375997	2	1
TCGA-DC-4749	21	27376404	28358088	2	0
TCGA-DC-4749	21	28358304	39973752	2	1
TCGA-DC-4749	21	39973971	44271703	2	0
TCGA-DC-4749	21	44271989	44873043	3	0
TCGA-DC-4749	21	44873060	45724055	2	0
TCGA-DC-4749	21	45731371	46261390	2	1
TCGA-DC-4749	21	46262691	46590281	2	0
TCGA-DC-4749	21	46590783	48096957	2	1
TCGA-DC-4749	22	16052528	51234455	2	1
TCGA-DC-4749	X	168477	154966634	2	0
TCGA-DC-4749	X	154972517	155233846	2	1
