sample	chr	startpos	endpos	nMajor	nMinor
TCGA-S6-A8JW	1	61735	249224388	2	1
TCGA-S6-A8JW	2	12784	83391951	2	2
TCGA-S6-A8JW	2	83392152	115350652	2	1
TCGA-S6-A8JW	2	115351433	143338594	2	2
TCGA-S6-A8JW	2	143338613	153657990	2	1
TCGA-S6-A8JW	2	153662690	155582803	2	2
TCGA-S6-A8JW	2	155585326	162907232	2	1
TCGA-S6-A8JW	2	162908273	163827849	2	2
TCGA-S6-A8JW	2	163828115	243089456	2	1
TCGA-S6-A8JW	3	60345	197896118	2	1
TCGA-S6-A8JW	4	12281	191027923	1	1
TCGA-S6-A8JW	5	15532	180790320	2	1
TCGA-S6-A8JW	6	149661	171051005	2	1
TCGA-S6-A8JW	7	43259	147663609	3	3
TCGA-S6-A8JW	7	147663935	159127004	3	2
TCGA-S6-A8JW	8	31254	50095014	2	2
TCGA-S6-A8JW	8	50095123	53358187	3	2
TCGA-S6-A8JW	8	53358614	112340417	2	2
TCGA-S6-A8JW	8	112340644	114867298	3	2
TCGA-S6-A8JW	8	114867475	146298155	2	2
TCGA-S6-A8JW	9	46587	141091394	2	1
TCGA-S6-A8JW	10	72759	135506704	1	1
TCGA-S6-A8JW	11	198572	134944770	1	1
TCGA-S6-A8JW	12	150442	37872219	8	2
TCGA-S6-A8JW	12	37874589	37966421	4	1
TCGA-S6-A8JW	12	37966786	41323703	3	2
TCGA-S6-A8JW	12	41324370	77852290	2	2
TCGA-S6-A8JW	12	77855421	88228728	3	2
TCGA-S6-A8JW	12	88229715	133778189	2	2
TCGA-S6-A8JW	13	19026949	115108397	3	0
TCGA-S6-A8JW	14	19002124	22372081	2	2
TCGA-S6-A8JW	14	22373341	22988022	3	2
TCGA-S6-A8JW	14	22988571	82867049	2	2
TCGA-S6-A8JW	14	82867628	90794070	3	2
TCGA-S6-A8JW	14	90794908	107285437	2	2
TCGA-S6-A8JW	15	20016328	102469040	2	2
TCGA-S6-A8JW	16	60777	90287535	2	1
TCGA-S6-A8JW	17	526	81049726	2	1
TCGA-S6-A8JW	18	48133	14100457	1	1
TCGA-S6-A8JW	18	14101337	14904567	2	1
TCGA-S6-A8JW	18	14905446	78015057	1	1
TCGA-S6-A8JW	19	90910	59097854	2	2
TCGA-S6-A8JW	20	61305	55613998	3	1
TCGA-S6-A8JW	20	55614892	62956153	2	1
TCGA-S6-A8JW	21	10736871	48096957	3	2
TCGA-S6-A8JW	22	16052528	51234455	2	2
TCGA-S6-A8JW	X	168477	2703391	2	1
TCGA-S6-A8JW	X	2703633	155233846	2	0
