sample	chr	startpos	endpos	nMajor	nMinor
TCGA-BT-A20V	1	61735	10167947	4	1
TCGA-BT-A20V	1	10171431	121482979	2	1
TCGA-BT-A20V	1	144007049	244460826	3	1
TCGA-BT-A20V	1	244468078	248347184	4	1
TCGA-BT-A20V	1	248347458	249224388	2	1
TCGA-BT-A20V	2	12784	83518359	3	3
TCGA-BT-A20V	2	83518992	84392087	4	4
TCGA-BT-A20V	2	84393885	91653946	3	3
TCGA-BT-A20V	2	91685414	121411430	2	1
TCGA-BT-A20V	2	121416218	126992626	4	1
TCGA-BT-A20V	2	126993251	132335663	3	1
TCGA-BT-A20V	2	132335822	135751639	5	1
TCGA-BT-A20V	2	135754273	141665832	1	1
TCGA-BT-A20V	2	141666071	142199756	1	0
TCGA-BT-A20V	2	142200324	239348995	1	1
TCGA-BT-A20V	2	239353013	243089456	1	0
TCGA-BT-A20V	3	60345	749888	2	0
TCGA-BT-A20V	3	750389	1473818	1	0
TCGA-BT-A20V	3	1475475	32347704	2	0
TCGA-BT-A20V	3	32347824	32533964	3	0
TCGA-BT-A20V	3	32534824	90502862	2	0
TCGA-BT-A20V	3	93519478	100081937	6	1
TCGA-BT-A20V	3	100082857	136539592	4	1
TCGA-BT-A20V	3	136540768	139941353	7	1
TCGA-BT-A20V	3	139941365	144816822	5	1
TCGA-BT-A20V	3	144817070	161333426	6	1
TCGA-BT-A20V	3	161336354	163083435	4	1
TCGA-BT-A20V	3	163084438	167602917	6	1
TCGA-BT-A20V	3	167604807	175216939	8	1
TCGA-BT-A20V	3	175218572	192046571	6	1
TCGA-BT-A20V	3	192046814	197896118	5	1
TCGA-BT-A20V	4	12281	42727755	2	0
TCGA-BT-A20V	4	42729527	52698636	3	0
TCGA-BT-A20V	4	52698757	191027923	2	0
TCGA-BT-A20V	5	15532	2689870	7	3
TCGA-BT-A20V	5	2689899	5404366	7	2
TCGA-BT-A20V	5	5406467	7261197	7	1
TCGA-BT-A20V	5	7263109	13248346	8	2
TCGA-BT-A20V	5	13249445	17164797	8	4
TCGA-BT-A20V	5	17165411	18824199	8	2
TCGA-BT-A20V	5	18825624	20052108	11	2
TCGA-BT-A20V	5	20053906	25821882	9	2
TCGA-BT-A20V	5	25822027	27277058	7	2
TCGA-BT-A20V	5	27277365	28020408	11	2
TCGA-BT-A20V	5	28020408	31280202	9	2
TCGA-BT-A20V	5	31281799	32665120	7	2
TCGA-BT-A20V	5	32668676	37181270	8	3
TCGA-BT-A20V	5	37188362	38103870	8	1
TCGA-BT-A20V	5	38105437	40500667	8	2
TCGA-BT-A20V	5	40509655	41153782	8	1
TCGA-BT-A20V	5	41158489	42359082	8	2
TCGA-BT-A20V	5	42360032	46382652	8	4
TCGA-BT-A20V	5	46383335	180790320	1	1
TCGA-BT-A20V	6	149661	16717963	2	0
TCGA-BT-A20V	6	16719358	63338822	3	0
TCGA-BT-A20V	6	63343385	67262803	2	0
TCGA-BT-A20V	6	67267237	73227795	3	0
TCGA-BT-A20V	6	73228324	171051005	2	0
TCGA-BT-A20V	7	43259	12788253	2	2
TCGA-BT-A20V	7	12793697	14861815	5	2
TCGA-BT-A20V	7	14864872	36660968	3	2
TCGA-BT-A20V	7	36661423	61987244	2	2
TCGA-BT-A20V	7	61987257	77657356	2	0
TCGA-BT-A20V	7	77657528	159127004	2	1
TCGA-BT-A20V	8	31254	3644685	2	0
TCGA-BT-A20V	8	3647582	4203603	1	0
TCGA-BT-A20V	8	4204310	15413447	2	0
