sample	chr	startpos	endpos	nMajor	nMinor
TCGA-R8-A6MK	1	61735	121482979	1	0
TCGA-R8-A6MK	1	144007049	249224388	1	1
TCGA-R8-A6MK	2	12784	243089456	1	1
TCGA-R8-A6MK	3	60345	197896118	1	1
TCGA-R8-A6MK	4	12281	191027923	1	1
TCGA-R8-A6MK	5	15532	180790320	1	1
TCGA-R8-A6MK	6	149661	171051005	1	1
TCGA-R8-A6MK	7	43259	38310723	1	1
TCGA-R8-A6MK	7	38311098	38358728	3	2
TCGA-R8-A6MK	7	38358956	159127004	1	1
TCGA-R8-A6MK	8	31254	146298155	1	1
TCGA-R8-A6MK	9	46587	141091394	1	1
TCGA-R8-A6MK	10	72759	135506704	1	1
TCGA-R8-A6MK	11	198572	134944770	1	1
TCGA-R8-A6MK	12	150442	133778189	1	1
TCGA-R8-A6MK	13	19026949	115108397	1	1
TCGA-R8-A6MK	14	19002124	22378708	1	1
TCGA-R8-A6MK	14	22378797	22590996	2	1
TCGA-R8-A6MK	14	22591821	22978516	3	2
TCGA-R8-A6MK	14	22978577	61854132	1	1
TCGA-R8-A6MK	14	61855297	62126995	2	0
TCGA-R8-A6MK	14	62127263	97188009	1	0
TCGA-R8-A6MK	14	97190282	107285437	1	1
TCGA-R8-A6MK	15	20016328	102469040	1	1
TCGA-R8-A6MK	16	60777	90287535	1	1
TCGA-R8-A6MK	17	526	81049726	1	1
TCGA-R8-A6MK	18	48133	78015057	1	1
TCGA-R8-A6MK	19	90910	24596750	1	1
TCGA-R8-A6MK	19	27747993	59097854	1	0
TCGA-R8-A6MK	20	61305	62956153	1	1
TCGA-R8-A6MK	21	10736871	48096957	1	1
TCGA-R8-A6MK	22	16052528	51234455	1	1
TCGA-R8-A6MK	X	168477	155233846	1	0
