sample	chr	startpos	endpos	nMajor	nMinor
TCGA-A2-A4S3	1	61735	43359151	1	0
TCGA-A2-A4S3	1	43360375	44111525	2	0
TCGA-A2-A4S3	1	44111832	107402101	1	0
TCGA-A2-A4S3	1	107402156	242869885	1	1
TCGA-A2-A4S3	1	242869953	244142438	1	0
TCGA-A2-A4S3	1	244146780	249224388	1	1
TCGA-A2-A4S3	2	12784	44839793	1	1
TCGA-A2-A4S3	2	44842656	45684525	2	1
TCGA-A2-A4S3	2	45687050	72221228	1	1
TCGA-A2-A4S3	2	72221285	96443923	1	0
TCGA-A2-A4S3	2	96468541	134702404	1	1
TCGA-A2-A4S3	2	134702471	146492872	1	0
TCGA-A2-A4S3	2	146498754	197011717	2	0
TCGA-A2-A4S3	2	197012296	204859279	2	1
TCGA-A2-A4S3	2	204859514	243089456	2	0
TCGA-A2-A4S3	3	60345	157553	2	1
TCGA-A2-A4S3	3	168688	1785876	2	0
TCGA-A2-A4S3	3	1787581	3756585	2	1
TCGA-A2-A4S3	3	3760450	4166239	2	0
TCGA-A2-A4S3	3	4167288	5846159	2	2
TCGA-A2-A4S3	3	5846626	9621499	2	1
TCGA-A2-A4S3	3	9625054	12021902	1	1
TCGA-A2-A4S3	3	12022084	13358437	2	1
TCGA-A2-A4S3	3	13362454	18793898	1	1
TCGA-A2-A4S3	3	18795023	19129988	1	0
TCGA-A2-A4S3	3	19131933	30568804	1	1
TCGA-A2-A4S3	3	30570361	33600582	2	1
TCGA-A2-A4S3	3	33600702	70304462	1	0
TCGA-A2-A4S3	3	70304538	71527630	1	1
TCGA-A2-A4S3	3	71528495	76434706	1	0
TCGA-A2-A4S3	3	76435064	79509294	1	1
TCGA-A2-A4S3	3	79511490	80749985	1	0
TCGA-A2-A4S3	3	80750593	83177391	1	1
TCGA-A2-A4S3	3	83177709	93620867	1	0
TCGA-A2-A4S3	3	93623358	103076818	1	1
TCGA-A2-A4S3	3	103079502	108974598	1	0
TCGA-A2-A4S3	3	108975007	197896118	1	1
TCGA-A2-A4S3	4	12281	24185401	1	0
TCGA-A2-A4S3	4	24185518	61480973	1	1
TCGA-A2-A4S3	4	61482895	63666928	1	0
TCGA-A2-A4S3	4	63667799	73268874	1	1
TCGA-A2-A4S3	4	73273605	109345953	1	0
TCGA-A2-A4S3	4	109346368	126958974	1	1
TCGA-A2-A4S3	4	126959024	142636313	1	0
TCGA-A2-A4S3	4	142637101	157547537	1	1
TCGA-A2-A4S3	4	157549231	191027923	1	0
TCGA-A2-A4S3	5	15532	21930111	3	0
TCGA-A2-A4S3	5	21930484	24507790	2	0
TCGA-A2-A4S3	5	24508176	49564628	2	1
TCGA-A2-A4S3	5	49564798	147845815	1	0
TCGA-A2-A4S3	5	147846707	171827272	2	0
TCGA-A2-A4S3	5	171827648	174629574	3	0
TCGA-A2-A4S3	5	174629627	180790320	2	0
TCGA-A2-A4S3	6	149661	171051005	1	1
TCGA-A2-A4S3	7	43259	7364310	1	1
TCGA-A2-A4S3	7	7364390	48941639	1	0
TCGA-A2-A4S3	7	48941661	159127004	1	1
TCGA-A2-A4S3	8	31254	36226643	1	0
TCGA-A2-A4S3	8	36229143	37097121	5	1
TCGA-A2-A4S3	8	37097563	38580511	3	1
TCGA-A2-A4S3	8	38587018	42505423	5	1
TCGA-A2-A4S3	8	42507740	42593896	4	1
TCGA-A2-A4S3	8	42595931	48842234	1	0
TCGA-A2-A4S3	8	48846163	49913379	2	0
TCGA-A2-A4S3	8	49919789	60382282	5	1
TCGA-A2-A4S3	8	60383409	61080268	1	1
TCGA-A2-A4S3	8	61084499	63371836	5	1
TCGA-A2-A4S3	8	63376499	65800549	7	1
TCGA-A2-A4S3	8	65802780	67526278	4	1
TCGA-A2-A4S3	8	67528037	68250083	8	1
TCGA-A2-A4S3	8	68250428	70709122	5	1
TCGA-A2-A4S3	8	70715243	76601005	8	1
TCGA-A2-A4S3	8	76601268	80822883	5	2
TCGA-A2-A4S3	8	80825961	81946484	8	1
TCGA-A2-A4S3	8	81948080	98984759	5	2
TCGA-A2-A4S3	8	98984854	100342254	2	2
TCGA-A2-A4S3	8	100342614	103864059	3	3
TCGA-A2-A4S3	8	103864118	105371276	5	1
TCGA-A2-A4S3	8	105372984	108985914	2	2
TCGA-A2-A4S3	8	108992158	109539847	4	2
TCGA-A2-A4S3	8	109541369	116462575	2	2
TCGA-A2-A4S3	8	116462891	117443389	3	2
TCGA-A2-A4S3	8	117444194	130706951	2	1
TCGA-A2-A4S3	8	130708114	146298155	2	0
TCGA-A2-A4S3	9	46587	25829002	1	0
TCGA-A2-A4S3	9	25830716	47217176	1	1
TCGA-A2-A4S3	9	65616971	141091394	1	0
TCGA-A2-A4S3	10	72759	9027306	1	0
TCGA-A2-A4S3	10	9027803	9302625	2	0
TCGA-A2-A4S3	10	9302751	42787842	1	0
TCGA-A2-A4S3	10	42790028	135506704	1	1
TCGA-A2-A4S3	11	198572	36911062	1	1
TCGA-A2-A4S3	11	36911246	40830685	2	1
TCGA-A2-A4S3	11	40831698	74163836	1	1
TCGA-A2-A4S3	11	74163855	81755764	2	1
TCGA-A2-A4S3	11	81757636	101049347	1	1
TCGA-A2-A4S3	11	101050704	134944770	1	0
TCGA-A2-A4S3	12	150442	1445935	2	1
TCGA-A2-A4S3	12	1447957	115060080	1	1
TCGA-A2-A4S3	12	115064232	115552482	2	1
TCGA-A2-A4S3	12	115552598	133778189	1	1
TCGA-A2-A4S3	13	19026949	27038792	1	1
TCGA-A2-A4S3	13	27038815	27562030	2	1
