sample	chr	startpos	endpos	nMajor	nMinor
TCGA-VF-A8AB	1	61735	121482979	2	2
TCGA-VF-A8AB	1	144007049	249224388	4	1
TCGA-VF-A8AB	2	12784	243089456	2	2
TCGA-VF-A8AB	3	60345	147858281	2	2
TCGA-VF-A8AB	3	147858647	150948660	5	1
TCGA-VF-A8AB	3	150949211	154984971	8	1
TCGA-VF-A8AB	3	154985420	166871250	2	2
TCGA-VF-A8AB	3	166871563	169932834	8	1
TCGA-VF-A8AB	3	169932915	176218948	6	1
TCGA-VF-A8AB	3	176220377	197896118	1	1
TCGA-VF-A8AB	4	12281	191027923	2	0
TCGA-VF-A8AB	5	15532	180790320	2	0
TCGA-VF-A8AB	6	149661	171051005	2	2
TCGA-VF-A8AB	7	43259	159127004	2	2
TCGA-VF-A8AB	8	31254	5815541	3	3
TCGA-VF-A8AB	8	5815704	137024063	3	2
TCGA-VF-A8AB	8	137024085	140364111	3	3
TCGA-VF-A8AB	8	140365633	146298155	3	2
TCGA-VF-A8AB	9	46587	141091394	1	1
TCGA-VF-A8AB	10	72759	135506704	2	2
TCGA-VF-A8AB	11	198572	1545575	1	0
TCGA-VF-A8AB	11	1552774	44495166	1	1
TCGA-VF-A8AB	11	44495790	67194180	2	2
TCGA-VF-A8AB	11	67196237	78721265	2	0
TCGA-VF-A8AB	11	78722948	105992940	1	0
TCGA-VF-A8AB	11	105995811	134944770	4	0
TCGA-VF-A8AB	12	150442	8029544	5	2
TCGA-VF-A8AB	12	8031730	11449134	8	2
TCGA-VF-A8AB	12	11449995	20238866	16	2
TCGA-VF-A8AB	12	20240305	28745330	22	2
TCGA-VF-A8AB	12	28750428	31384709	18	2
TCGA-VF-A8AB	12	31385094	32702740	13	2
TCGA-VF-A8AB	12	32702784	34697307	8	2
TCGA-VF-A8AB	12	34697403	133778189	3	2
TCGA-VF-A8AB	13	19026949	115108397	1	1
TCGA-VF-A8AB	14	19002124	22420837	2	2
TCGA-VF-A8AB	14	22421494	22999542	1	0
TCGA-VF-A8AB	14	22999558	107285437	2	2
TCGA-VF-A8AB	15	20016328	102469040	2	2
TCGA-VF-A8AB	16	60777	4887670	2	1
TCGA-VF-A8AB	16	4889071	8873652	2	2
TCGA-VF-A8AB	16	8873709	35283226	2	1
TCGA-VF-A8AB	16	46463782	90287535	2	2
TCGA-VF-A8AB	17	526	22113920	2	1
TCGA-VF-A8AB	17	22116652	81049726	3	2
TCGA-VF-A8AB	18	48133	78015057	1	1
TCGA-VF-A8AB	19	90910	19122259	2	1
TCGA-VF-A8AB	19	19122822	59097854	2	2
TCGA-VF-A8AB	20	61305	62956153	2	2
TCGA-VF-A8AB	21	10736871	48096957	2	2
TCGA-VF-A8AB	22	16052528	51234455	2	2
TCGA-VF-A8AB	X	168477	2653913	2	1
TCGA-VF-A8AB	X	2656850	2693624	3	1
TCGA-VF-A8AB	X	2694240	154913205	2	0
TCGA-VF-A8AB	X	154915975	155233846	1	0
