sample	chr	startpos	endpos	nMajor	nMinor
TCGA-OL-A66L	1	61735	121482979	1	1
TCGA-OL-A66L	1	144007049	249224388	2	1
TCGA-OL-A66L	2	12784	243089456	1	1
TCGA-OL-A66L	3	60345	197896118	1	1
TCGA-OL-A66L	4	12281	191027923	1	1
TCGA-OL-A66L	5	15532	180790320	1	1
TCGA-OL-A66L	6	149661	25672094	1	1
TCGA-OL-A66L	6	25676397	30635593	1	0
TCGA-OL-A66L	6	30658239	57326318	1	1
TCGA-OL-A66L	6	57327774	58140300	1	0
TCGA-OL-A66L	6	58140442	58742640	1	1
TCGA-OL-A66L	6	58759028	171051005	1	0
TCGA-OL-A66L	7	43259	159127004	1	1
TCGA-OL-A66L	8	31254	146298155	1	1
TCGA-OL-A66L	9	46587	2955826	1	0
TCGA-OL-A66L	9	2959519	141091394	1	1
TCGA-OL-A66L	10	72759	135506704	1	1
TCGA-OL-A66L	11	198572	134944770	1	1
TCGA-OL-A66L	12	150442	133778189	1	1
TCGA-OL-A66L	13	19026949	115108397	1	1
TCGA-OL-A66L	14	19002124	107285437	1	1
TCGA-OL-A66L	15	20016328	101282373	1	1
TCGA-OL-A66L	15	101286537	102469040	1	0
TCGA-OL-A66L	16	60777	34199480	2	1
TCGA-OL-A66L	16	34202673	70833949	1	0
TCGA-OL-A66L	16	70836370	71201073	2	0
TCGA-OL-A66L	16	71202489	90287535	1	0
TCGA-OL-A66L	17	526	81049726	1	1
TCGA-OL-A66L	18	48133	78015057	1	1
TCGA-OL-A66L	19	90910	59097854	1	1
TCGA-OL-A66L	20	61305	32341956	1	1
TCGA-OL-A66L	20	32344955	62956153	2	0
TCGA-OL-A66L	21	10736871	48096957	1	1
TCGA-OL-A66L	22	16052528	51234455	1	0
TCGA-OL-A66L	X	168477	155233846	1	1
