sample	chr	startpos	endpos	nMajor	nMinor
TCGA-CG-4436	1	61735	121482979	1	1
TCGA-CG-4436	1	144007049	249224388	2	1
TCGA-CG-4436	2	12784	243089456	1	1
TCGA-CG-4436	3	60345	38537587	1	1
TCGA-CG-4436	3	38537671	43443292	1	0
TCGA-CG-4436	3	43443720	90130233	1	1
TCGA-CG-4436	3	90134866	188657297	2	1
TCGA-CG-4436	3	188657368	190411854	3	1
TCGA-CG-4436	3	190414112	197896118	1	1
TCGA-CG-4436	4	12281	52689115	2	0
TCGA-CG-4436	4	52689422	173163043	1	0
TCGA-CG-4436	4	173163371	185893140	0	0
TCGA-CG-4436	4	185893400	191027923	1	0
TCGA-CG-4436	5	15532	1705102	2	1
TCGA-CG-4436	5	1705270	24996289	3	1
TCGA-CG-4436	5	24997164	49441958	3	2
TCGA-CG-4436	5	49447306	54715801	2	0
TCGA-CG-4436	5	54718022	60804436	1	0
TCGA-CG-4436	5	60806541	180790320	2	0
TCGA-CG-4436	6	149661	171051005	2	1
TCGA-CG-4436	7	43259	17082177	4	0
TCGA-CG-4436	7	17082894	52112314	3	0
TCGA-CG-4436	7	52113532	57577292	4	0
TCGA-CG-4436	7	57577416	75164510	3	0
TCGA-CG-4436	7	75165018	75879864	4	1
TCGA-CG-4436	7	75880198	110610837	4	2
TCGA-CG-4436	7	110611438	141342064	4	1
TCGA-CG-4436	7	141343229	159127004	4	0
TCGA-CG-4436	8	31254	33846391	1	0
TCGA-CG-4436	8	33850608	34394665	7	1
TCGA-CG-4436	8	34405438	35911213	1	0
TCGA-CG-4436	8	35911794	38506158	7	1
TCGA-CG-4436	8	38514540	41656641	1	1
TCGA-CG-4436	8	41657289	146298155	3	1
TCGA-CG-4436	9	46587	3981734	2	2
TCGA-CG-4436	9	3982163	125003679	2	1
TCGA-CG-4436	9	125005105	141091394	1	1
TCGA-CG-4436	10	72759	42957811	2	0
TCGA-CG-4436	10	42957848	60268216	1	0
TCGA-CG-4436	10	60268270	61904172	2	0
TCGA-CG-4436	10	61905189	80268387	1	0
TCGA-CG-4436	10	80269321	102860730	2	0
TCGA-CG-4436	10	102861256	110877388	1	0
TCGA-CG-4436	10	110877779	134339909	2	0
TCGA-CG-4436	10	134345627	135506704	3	0
TCGA-CG-4436	11	198572	134944770	1	1
TCGA-CG-4436	12	150442	133778189	1	1
TCGA-CG-4436	13	19026949	30452454	6	0
TCGA-CG-4436	13	30452938	70638899	5	0
TCGA-CG-4436	13	70639457	75268552	6	0
TCGA-CG-4436	13	75270982	101223109	1	0
TCGA-CG-4436	13	101232208	115108397	5	0
TCGA-CG-4436	14	19002124	22237816	2	1
TCGA-CG-4436	14	22238121	22983223	2	2
TCGA-CG-4436	14	22988022	51508125	2	1
TCGA-CG-4436	14	51512813	107285437	2	0
TCGA-CG-4436	15	20016328	102469040	1	0
TCGA-CG-4436	16	60777	35283226	2	1
TCGA-CG-4436	16	46463782	71750484	1	1
TCGA-CG-4436	16	71752914	72304392	2	1
TCGA-CG-4436	16	72304872	90287535	1	1
TCGA-CG-4436	17	526	22227075	1	0
TCGA-CG-4436	17	22227741	81049726	2	1
TCGA-CG-4436	18	48133	78015057	2	0
TCGA-CG-4436	19	90910	24507124	2	0
TCGA-CG-4436	19	24507134	41503460	2	1
TCGA-CG-4436	19	41504077	59097854	1	1
TCGA-CG-4436	20	61305	62956153	2	2
TCGA-CG-4436	21	10736871	24341471	2	1
TCGA-CG-4436	21	24342140	48096957	1	1
TCGA-CG-4436	22	16052528	51234455	2	1
TCGA-CG-4436	X	168477	7435464	2	0
TCGA-CG-4436	X	7438099	7590212	0	0
TCGA-CG-4436	X	7592826	155233846	2	0
